name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
95,25,0,0,25,1,0.0,0,0,1.3,13.4,19,90,4,5,0,0,0,0,1,266044,0.0,0.0,0.0,39871,7491,50,1,0,6,3.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,19,0,8,11,0,0,0,0,0,62530,2.0,2.0,0.0,591,1150,44,1,0,0,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,19,0,14,17,0,0,0,0,0,41919,1.0,1.0,0.0,3338,3728,45,1,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,19,0,16,21,0,0,0,0,0,743,0.0,2.0,0.0,0,5,40,0,0,0,0.0
84,21,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,3,0,0,0,0,0,1623,0.0,2.0,0.0,0,6,45,1,0,0,0.0
7,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,3,4,0,0,0,0,0,62481,1.0,1.0,0.0,445,870,47,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,20,0,1,1,0,0,0,0,0,16085,2.0,1.0,0.0,68,326,45,0,0,0,0.0
66,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,10,12,0,0,0,0,0,2545,4.0,1.0,0.0,175,80,40,1,0,0,0.0
18,22,0,0,0,0,0.0,0,0,0.0,0.0,19,0,5,6,0,0,0,0,0,2002983,2.0,1.0,0.0,13639,43647,41,1,0,0,0.0
14,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,12,15,0,0,0,0,0,11405,2.0,3.0,0.0,109,208,40,0,0,0,0.0
3,20,0,0,17,0,10.0,2,0,4.2,31.6,19,90,8,11,0,0,0,0,4,431841,2.0,2.0,0.0,9251,21097,46,1,0,2,3.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,0,0,248206,1.0,1.0,0.0,4393,2736,40,0,0,0,0.0
171,7,0,0,12,0,0.0,1,0,1.6,16.2,20,90,9,10,0,0,0,0,2,717107,0.0,1.0,0.0,12287,15494,46,0,0,2,2.0
132,17,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,0,0,53295,1.0,1.0,0.0,321,776,40,0,0,0,0.0
29,22,0,0,13,0,0.0,2,0,1.9,18.8,19,90,5,6,0,0,0,0,2,93486,2.0,1.0,0.0,7428,2262,42,1,0,1,4.0
105,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,0,0,3794,1.0,1.0,0.0,61,209,45,0,0,0,0.0
12,17,0,0,0,0,0.0,0,0,0.0,0.0,19,0,13,16,0,0,0,0,0,121118,1.0,1.0,0.0,591,1419,40,0,0,0,0.0
27,14,0,0,0,0,0.0,0,0,0.0,0.0,20,0,1,1,0,0,0,0,0,870,2.0,1.0,0.0,46,38,40,0,0,0,0.0
68,21,0,1,26,1,0.0,0,0,2.0,20.4,19,90,2,3,0,0,0,0,2,743921,0.0,2.0,0.0,13230,16008,54,1,0,7,6.0
70,10,0,2,26,1,0.0,0,0,1.4,14.0,20,90,6,7,0,0,0,0,1,225468,0.0,1.0,0.0,5415,3858,49,1,0,8,1.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,20,0,6,7,0,0,0,0,0,439,0.0,1.0,0.0,0,0,45,1,0,0,0.0
141,3,0,0,0,0,0.0,0,0,0.0,0.0,19,0,16,21,0,0,0,0,0,77525,0.0,2.0,0.0,6138,1937,39,0,0,0,0.0
38,3,0,0,0,0,0.0,0,0,0.0,0.0,19,0,16,21,0,0,0,0,0,411867,0.0,2.0,0.0,223,28711,44,0,0,0,0.0
136,5,0,0,24,1,0.0,0,0,1.4,13.8,19,90,19,25,0,0,0,0,2,213694,0.0,0.0,0.0,905,3876,54,0,0,6,3.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,20,0,6,7,0,0,0,0,0,10943,0.0,1.0,0.0,163,115,44,1,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,445,0.0,0.0,0.0,0,4,45,0,0,0,0.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,42318,2.0,3.0,0.0,222,421,40,1,0,0,0.0
144,21,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,3,0,0,0,0,0,17087,0.0,2.0,0.0,163,202,43,1,0,0,0.0
174,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,15580,0.0,0.0,0.0,62,164,45,0,0,0,0.0
39,15,0,0,17,0,0.0,2,0,3.4,34.4,20,90,0,0,0,0,0,0,5,473518,2.0,3.0,0.0,19470,8226,50,1,0,2,6.0
9,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,4,5,0,0,0,0,0,70429,0.0,0.0,0.0,52,800,40,1,0,0,0.0
177,5,0,0,0,0,0.0,0,0,0.0,0.0,19,0,19,25,0,0,0,0,0,9816,0.0,0.0,0.0,44,146,44,0,0,0,0.0
91,8,0,0,15,0,0.0,4,0,1.9,18.8,20,90,10,12,0,0,0,0,3,384835,4.0,1.0,0.0,878,10976,50,1,0,1,2.0
19,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,12,15,0,0,0,0,0,83324,2.0,3.0,0.0,321,1752,46,0,0,0,0.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,10,12,0,0,0,0,0,90764,4.0,1.0,0.0,0,984,40,1,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,20,0,7,8,0,0,0,0,0,9242,4.0,1.0,0.0,51,267,44,0,0,0,0.0
33,11,0,0,0,0,0.0,0,0,0.0,0.0,19,0,15,20,0,0,0,0,0,396592,2.0,2.0,0.0,1650,3439,40,0,0,0,0.0
180,3,0,0,20,0,0.0,2,0,3.9,38.8,19,90,16,21,0,0,0,0,5,50139,0.0,2.0,0.0,5442,2682,45,0,0,2,2.0
102,11,0,0,19,0,0.0,2,0,3.9,38.6,19,90,15,20,0,0,0,0,5,1261556,2.0,2.0,0.0,9090,28018,49,0,0,2,1.0
156,14,0,0,0,0,0.0,0,0,0.0,0.0,20,0,1,1,0,0,0,0,0,124392,2.0,1.0,0.0,14385,4351,39,0,0,0,0.0
87,25,0,0,0,0,0.0,0,0,0.0,0.0,19,0,4,5,0,0,0,0,0,15620,0.0,0.0,0.0,100,176,44,1,0,0,0.0
125,4,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,0,0,659,1.0,1.0,0.0,0,4,45,0,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,19,25,0,0,0,0,0,17718,1.0,0.0,0.0,153,362,43,0,0,0,0.0
147,22,0,0,0,0,0.0,0,0,0.0,0.0,17,0,11,14,0,0,0,0,0,60363,3.0,1.0,0.0,1186,1117,40,1,0,0,0.0
45,14,0,0,14,0,0.0,1,0,2.1,21.0,17,90,17,22,0,0,0,0,3,803505,3.0,1.0,0.0,20727,15246,60,0,0,3,6.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,12,0,18,24,0,0,0,0,0,21299,2.0,3.0,0.0,176,360,48,0,0,0,0.0
100,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,7,8,0,0,0,0,0,45727,1.0,2.0,0.0,479,751,40,0,0,0,0.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,15,0,0,0,0,0,27753,0.0,1.0,0.0,188,353,44,0,0,0,0.0
47,11,0,0,0,0,0.0,0,0,0.0,0.0,16,0,1,1,0,0,0,0,0,6172,1.0,2.0,0.0,76,142,40,0,0,0,0.0
78,25,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,6657,1.0,0.0,0.0,2263,398,40,1,0,0,0.0
15,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,273742,1.0,2.0,0.0,2664,2998,40,1,0,0,0.0
0,0,0,0,15,0,0.0,2,0,2.5,24.6,20,90,7,8,0,0,0,0,3,1222798,1.0,2.0,0.0,101275,13209,49,0,0,2,11.0
59,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,5,0,0,0,0,0,31635,0.0,1.0,0.0,298,760,44,1,0,0,0.0
148,4,0,0,14,0,0.0,1,0,2.7,27.0,15,90,15,20,0,0,0,0,3,1674209,1.0,1.0,0.0,31523,13090,46,0,0,3,3.0
113,25,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,15925,1.0,0.0,0.0,1039,481,40,1,0,0,0.0
46,6,0,0,3,0,0.0,3,0,0.0,0.0,12,90,18,24,0,0,0,0,1,1764690,2.0,3.0,0.0,31497,37847,63,0,0,1,2.0
152,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,7,8,0,0,0,0,0,62521,1.0,2.0,0.0,0,858,40,0,0,0,0.0
151,25,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,1379,1.0,0.0,0.0,0,6,50,1,0,0,0.0
130,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,0,0,2359,2.0,2.0,0.0,598,168,40,0,0,0,0.0
40,15,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,0,0,35936,0.0,1.0,0.0,120,457,47,1,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,12,0,5,6,0,0,0,0,0,11937,2.0,3.0,0.0,224,158,44,1,0,0,0.0
122,16,0,0,22,1,0.0,0,0,1.2,12.0,15,90,4,5,0,0,0,0,1,22461,0.0,1.0,0.0,7406,2339,44,1,0,6,0.0
115,24,0,0,20,0,0.0,2,0,3.0,30.4,12,90,5,6,0,0,0,0,5,190502,2.0,3.0,0.0,3038,7896,50,1,0,2,6.0
50,1,0,0,14,0,0.0,1,0,2.7,26.8,16,90,8,11,0,0,0,0,3,1188016,1.0,2.0,0.0,5667,27280,55,1,0,3,3.0
172,1,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,11,0,0,0,0,0,5695,1.0,2.0,0.0,143,190,40,1,0,0,0.0
11,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,5260,1.0,2.0,0.0,86,58,40,1,0,0,0.0
120,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,5,0,0,0,0,0,27820,0.0,1.0,0.0,1234,673,40,1,0,0,0.0
167,17,0,0,20,0,0.0,3,0,2.5,25.0,14,90,16,21,0,0,0,0,4,143159,0.0,3.0,0.0,5991,7820,45,0,0,2,3.0
146,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,15,0,0,0,0,0,17633,0.0,1.0,0.0,265,472,40,0,0,0,0.0
117,6,0,0,0,0,0.0,0,0,0.0,0.0,12,0,18,24,0,0,0,0,0,2696,2.0,3.0,0.0,368,119,40,0,0,0,0.0
6,12,0,0,24,1,0.0,0,0,0.6,6.4,15,90,19,25,0,0,0,0,1,669681,1.0,0.0,0.0,11815,21913,60,0,0,6,6.0
82,1,0,0,0,0,0.0,0,0,0.0,0.0,16,0,8,11,0,0,0,0,0,271989,1.0,2.0,0.0,2161,3736,40,1,0,0,0.0
95,25,0,0,16,0,0.0,1,0,2.3,23.0,15,90,10,12,0,0,0,0,3,250279,1.0,0.0,0.0,26872,42424,50,1,0,3,4.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,15,0,3,4,0,0,0,0,0,61352,1.0,1.0,0.0,606,1898,44,1,0,0,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,4,5,0,0,0,0,0,39162,0.0,1.0,0.0,1400,4202,45,1,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,0,0,730,2.0,2.0,0.0,0,13,40,0,0,0,0.0
84,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,0,0,1613,0.0,3.0,0.0,0,10,45,1,0,0,0.0
65,20,0,0,0,0,0.0,0,0,0.0,0.0,15,0,3,4,0,0,0,0,0,0,1.0,1.0,0.0,0,0,40,1,0,0,0.0
7,24,0,0,0,0,0.0,0,0,0.0,0.0,12,0,5,6,0,0,0,0,0,62105,2.0,3.0,0.0,475,1105,47,1,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,22,0,0,0,0,0,15895,3.0,1.0,0.0,98,383,45,0,0,0,0.0
66,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,2732,1.0,2.0,0.0,236,126,40,1,0,0,0.0
18,22,0,0,0,0,0.0,0,0,0.0,0.0,17,0,11,14,0,0,0,0,0,1939146,3.0,1.0,0.0,5339,69569,41,1,0,0,0.0
14,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,7,8,0,0,0,0,0,11437,1.0,2.0,0.0,188,223,40,0,0,0,0.0
3,20,0,0,14,0,0.0,1,0,1.7,17.0,15,90,3,4,0,0,0,0,3,438635,1.0,1.0,0.0,19351,14766,46,1,0,3,0.0
81,4,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,254330,1.0,1.0,0.0,8287,3129,40,0,0,0,0.0
171,7,0,0,13,0,0.0,1,0,1.6,16.2,14,90,12,15,0,0,0,0,2,695788,0.0,1.0,0.0,6773,28256,46,0,0,2,3.0
132,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,21,0,0,0,0,0,52638,0.0,3.0,0.0,278,977,40,0,0,0,0.0
29,22,0,0,28,0,0.0,3,0,7.1,71.4,17,90,11,14,0,0,0,0,9,109440,3.0,1.0,0.0,18293,3544,42,1,0,4,2.0
105,4,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,3805,1.0,1.0,0.0,144,189,45,0,0,0,0.0
12,17,0,0,0,0,0.0,0,0,0.0,0.0,14,0,16,21,0,0,0,0,0,120225,0.0,3.0,0.0,711,1725,40,0,0,0,0.0
27,14,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,22,0,0,0,0,0,983,3.0,1.0,0.0,83,31,40,0,0,0,0.0
68,21,0,0,24,1,0.0,0,0,1.6,16.0,14,90,14,17,0,0,0,0,1,764951,0.0,3.0,0.0,28421,12234,54,1,0,6,2.0
70,10,0,0,11,0,0.0,2,0,1.2,11.6,14,90,2,3,0,0,0,0,1,229493,2.0,2.0,0.0,8414,5942,49,1,0,1,1.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,0,0,433,2.0,2.0,0.0,0,6,45,1,0,0,0.0
141,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,0,0,87677,2.0,2.0,0.0,11004,2812,39,0,0,0,0.0
38,3,0,0,0,0,0.0,0,0,0.0,0.0,14,0,9,10,0,0,0,0,0,386276,2.0,2.0,0.0,272,26037,44,0,0,0,0.0
136,5,0,0,12,0,0.0,1,0,1.1,10.8,15,90,13,16,0,0,0,0,3,215691,0.0,1.0,0.0,4757,3532,54,0,0,3,9.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,14,0,2,3,0,0,0,0,0,10866,2.0,2.0,0.0,116,233,44,1,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,15,0,13,16,0,0,0,0,0,441,0.0,1.0,0.0,0,3,45,0,0,0,0.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,0,0,42407,0.0,1.0,0.0,430,455,40,1,0,0,0.0
144,21,0,0,0,0,0.0,0,0,0.0,0.0,14,0,14,17,0,0,0,0,0,17143,0.0,3.0,0.0,229,252,43,1,0,0,0.0
174,5,0,0,0,0,0.0,0,0,0.0,0.0,15,0,13,16,0,0,0,0,0,15634,0.0,1.0,0.0,207,230,45,0,0,0,0.0
39,15,0,0,23,1,0.0,0,0,1.6,16.0,14,90,6,7,0,0,0,0,2,523068,0.0,1.0,0.0,53225,9499,50,1,0,6,10.0
9,25,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,69849,1.0,0.0,0.0,318,878,40,1,0,0,0.0
177,5,0,0,0,0,0.0,0,0,0.0,0.0,15,0,13,16,0,0,0,0,0,10035,0.0,1.0,0.0,350,175,44,0,0,0,0.0
91,8,0,0,12,0,0.0,1,0,1.5,15.4,20,90,0,0,0,0,0,0,2,376571,1.0,2.0,0.0,1362,10443,49,1,0,2,2.0
19,0,0,0,0,0,0.0,0,0,0.0,0.0,20,0,7,8,0,0,0,0,0,82225,1.0,2.0,0.0,440,1810,46,0,0,0,0.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,20,0,0,0,0,0,0,0,0,89708,1.0,2.0,0.0,0,1057,40,1,0,0,0.0
25,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,19,25,0,0,0,0,0,9069,1.0,0.0,0.0,49,254,43,0,0,0,0.0
33,11,0,0,0,0,0.0,0,0,0.0,0.0,16,0,1,1,0,0,0,0,0,395971,1.0,2.0,0.0,2761,3914,40,0,0,0,0.0
180,3,0,0,18,0,0.0,2,0,2.5,25.0,14,90,9,10,0,0,0,0,4,56488,2.0,2.0,0.0,8274,2733,45,0,0,2,2.0
102,11,0,0,13,0,0.1,2,0,1.8,18.2,16,90,1,1,0,0,0,0,2,1221536,1.0,2.0,0.0,3693,44221,49,0,0,1,7.0
156,14,0,0,0,0,0.0,0,0,0.0,0.0,17,0,17,22,0,0,0,0,0,141455,3.0,1.0,0.0,21175,6699,39,0,0,0,0.0
87,25,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,15674,1.0,0.0,0.0,192,233,44,1,0,0,0.0
125,4,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,655,1.0,1.0,0.0,0,4,45,0,0,0,0.0
2,12,0,0,0,0,0.0,0,0,0.0,0.0,15,0,1,1,0,0,0,0,0,17620,0.0,1.0,0.0,147,321,43,1,0,0,0.0
147,22,0,0,0,0,0.0,0,0,0.0,0.0,20,0,2,3,0,0,0,0,0,60920,1.0,2.0,0.0,1418,1250,40,0,0,0,0.0
45,14,0,0,22,1,0.0,0,0,1.1,11.2,12,90,19,25,0,0,0,0,1,822898,0.0,1.0,0.0,32992,19461,60,1,0,6,7.0
103,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,9,10,0,0,0,0,0,21373,2.0,3.0,0.0,321,434,48,1,0,0,0.0
100,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,45693,0.0,3.0,0.0,642,942,40,1,0,0,0.0
73,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,0,0,27752,1.0,3.0,0.0,320,418,44,1,0,0,1.0
47,11,0,0,0,0,0.0,0,0,0.0,0.0,14,0,13,16,0,0,0,0,0,6264,0.0,4.0,0.0,144,138,40,1,0,0,0.0
78,25,0,0,0,0,0.0,0,0,0.0,0.0,12,0,11,14,0,0,0,0,0,8071,0.0,1.0,0.0,1605,1104,40,0,0,0,0.0
15,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,6,7,0,0,0,0,0,272873,1.0,3.0,0.0,2873,4208,40,0,0,0,0.0
0,0,0,3,34,1,0.0,0,0,4.2,42.2,15,90,15,20,0,0,0,0,6,1368378,0.0,3.0,0.0,145629,20062,50,1,0,11,5.0
59,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,0,0,30813,0.0,4.0,0.0,94,905,44,0,0,0,0.0
113,25,0,0,0,0,0.0,0,0,0.0,0.0,12,0,11,14,0,0,0,0,0,15929,0.0,1.0,0.0,579,838,40,0,0,0,0.0
46,6,0,0,14,0,0.0,2,0,2.0,20.4,15,90,9,10,0,0,0,0,3,1727044,2.0,3.0,0.0,25379,67467,63,1,0,2,2.0
152,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,61330,0.0,3.0,0.0,0,1082,40,1,0,0,0.0
151,25,0,0,0,0,0.0,0,0,0.0,0.0,12,0,11,14,0,0,0,0,0,1367,0.0,1.0,0.0,0,11,50,0,0,0,0.0
130,3,0,0,0,0,0.0,0,0,0.0,0.0,20,0,17,22,0,0,0,0,0,3162,1.0,2.0,0.0,784,249,40,1,0,0,0.0
40,15,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,17,0,0,0,0,0,35899,1.0,0.0,0.0,293,589,47,0,0,0,0.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,0,0,11850,0.0,0.0,0.0,158,310,44,0,0,0,0.0
178,20,0,0,10,0,0.0,3,0,1.8,17.6,15,90,0,0,0,0,0,0,2,2374,0.0,3.0,0.0,2252,126,45,0,0,1,1.0
122,16,0,0,9,0,0.0,4,0,1.1,11.0,14,90,8,11,0,0,0,0,1,27879,0.0,4.0,0.0,8281,4062,44,0,0,0,3.0
115,24,0,0,22,1,0.0,0,0,1.2,11.6,14,90,4,5,0,0,0,0,1,203788,0.0,0.0,0.0,15409,5482,50,0,0,6,11.0
50,1,0,0,19,0,0.0,1,0,3.5,35.0,15,90,10,12,0,0,0,0,4,1158461,0.0,1.0,0.0,7918,36009,55,0,0,3,7.0
172,1,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,5768,0.0,1.0,0.0,156,167,40,0,0,0,0.0
11,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,6,7,0,0,0,0,0,5253,1.0,3.0,0.0,63,116,40,0,0,0,0.0
120,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,0,0,26478,0.0,4.0,0.0,174,1536,40,0,0,0,0.0
167,17,0,0,16,0,0.0,1,0,3.2,32.2,17,90,12,15,0,0,0,0,4,145919,1.0,0.0,0.0,7361,5434,45,1,0,3,2.0
146,7,0,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,0,0,17493,1.0,3.0,0.0,245,477,40,1,0,0,0.0
117,6,0,0,0,0,0.0,0,0,0.0,0.0,15,0,9,10,0,0,0,0,0,2858,2.0,3.0,0.0,269,227,40,1,0,0,0.0
6,12,0,0,19,1,0.0,0,0,0.6,5.6,15,90,1,1,0,0,0,0,0,687901,0.0,1.0,0.0,25214,13914,60,1,0,6,2.0
82,1,0,0,0,0,0.0,0,0,0.0,0.0,15,0,10,12,0,0,0,0,0,269714,0.0,1.0,0.0,2634,5374,40,0,0,0,0.0
95,25,0,0,27,0,0.0,1,0,6.8,67.6,12,90,11,14,0,0,0,0,8,296792,0.0,1.0,0.0,60531,20242,50,0,0,4,6.0
58,20,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,0,0,58493,0.0,3.0,0.0,195,2960,44,0,0,0,0.0
99,16,0,0,0,0,0.0,0,0,0.0,0.0,14,0,8,11,0,0,0,0,0,36544,0.0,4.0,0.0,840,3618,45,0,0,0,0.0
49,3,0,0,0,0,0.0,0,0,0.0,0.0,20,0,17,22,0,0,0,0,0,720,1.0,2.0,0.0,0,10,40,1,0,0,0.0
65,20,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,0,0,2432,0.0,3.0,0.0,2372,381,40,0,0,0,0.0
173,22,0,0,0,0,0.0,0,0,0.0,0.0,20,0,2,3,0,0,0,0,0,0,1.0,2.0,0.0,0,0,40,0,0,0,0.0
7,24,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,5,0,0,0,0,0,62334,0.0,0.0,0.0,1059,1326,47,0,0,0,0.0
179,14,0,0,0,0,0.0,0,0,0.0,0.0,12,0,19,25,0,0,0,0,0,15683,0.0,1.0,0.0,140,469,45,1,0,0,0.0
66,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,6,7,0,0,0,0,0,2980,1.0,3.0,0.0,299,169,40,0,0,0,0.0
18,22,0,0,0,0,0.0,0,0,0.0,0.0,20,0,2,3,0,0,0,0,0,1847567,1.0,2.0,0.0,6413,88729,41,0,0,0,0.0
14,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,11598,0.0,3.0,0.0,270,241,40,1,0,0,0.0
3,20,0,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,0,0,309141,0.0,3.0,0.0,1787,122800,46,0,0,0,0.0
171,7,0,0,18,0,0.0,1,0,3.1,31.2,16,90,7,8,0,0,0,0,5,745420,1.0,3.0,0.0,60832,14062,46,1,0,3,0.0
132,17,0,0,0,0,0.0,0,0,0.0,0.0,17,0,12,15,0,0,0,0,0,51935,1.0,0.0,0.0,253,962,40,1,0,0,0.0
29,22,0,0,15,0,0.0,2,0,2.3,22.8,20,90,2,3,0,0,0,0,3,176089,1.0,2.0,0.0,64269,5290,42,0,0,2,0.0
12,17,0,0,0,0,0.0,0,0,0.0,0.0,17,0,12,15,0,0,0,0,0,118672,1.0,0.0,0.0,601,2035,40,1,0,0,0.0
27,14,0,0,0,0,0.0,0,0,0.0,0.0,12,0,19,25,0,0,0,0,0,1080,0.0,1.0,0.0,92,59,40,1,0,0,0.0
70,10,0,0,15,0,0.0,3,0,2.9,29.2,15,90,5,6,0,0,0,0,3,222382,2.0,3.0,0.0,6070,12601,49,0,1,1,1.0
57,10,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,0,0,430,2.0,3.0,0.0,0,2,45,0,0,0,0.0
141,3,0,0,0,0,0.0,0,0,0.0,0.0,20,0,17,22,0,0,0,0,0,106403,1.0,2.0,0.0,15933,4728,39,1,0,0,0.0
38,3,0,0,0,0,0.0,0,0,0.0,0.0,20,0,17,22,0,0,0,0,0,361983,1.0,2.0,0.0,397,23014,44,1,0,0,0.0
136,5,0,2,27,1,0.0,0,0,2.7,27.4,14,90,18,24,0,0,0,0,3,210864,0.0,0.0,0.0,1645,6696,54,1,0,9,0.0
106,10,0,0,0,0,0.0,0,0,0.0,0.0,15,0,5,6,0,0,0,0,0,11078,2.0,3.0,0.0,348,190,44,0,0,0,0.0
16,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,0,0,433,0.0,0.0,0.0,0,8,45,1,0,0,0.0
168,15,0,0,0,0,0.0,0,0,0.0,0.0,17,0,14,17,0,0,0,0,0,42313,1.0,0.0,0.0,486,719,40,0,0,0,0.0
174,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,0,0,15529,0.0,0.0,0.0,103,318,45,1,0,0,2.0
39,15,0,3,31,1,0.0,0,0,4.2,42.2,17,90,14,17,0,0,0,0,5,725219,1.0,0.0,0.0,184846,9721,51,0,0,10,5.0
9,25,0,0,0,0,0.0,0,0,0.0,0.0,12,0,11,14,0,0,0,0,0,68642,0.0,1.0,0.0,145,1273,40,0,0,0,0.0
177,5,0,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,0,0,9817,0.0,0.0,0.0,90,378,44,1,0,0,0.0
91,8,0,0,15,0,0.0,3,0,3.1,31.2,16,90,6,7,0,0,0,0,3,374809,1.0,3.0,0.0,4917,7942,49,0,0,2,8.0
19,0,0,0,0,0,0.0,0,0,0.0,0.0,15,0,15,20,0,0,0,0,0,80128,0.0,3.0,0.0,320,2504,46,1,0,0,0.0
97,8,0,0,0,0,0.0,0,0,0.0,0.0,16,0,6,7,0,0,0,0,0,88060,1.0,3.0,0.0,0,1506,40,0,0,0,0.0
