name,team_x,assists,bonus,bps,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
103,3,0,0,-2,2.1,1,0,5.1,2.2,14,90,19,25,0,0,0,3126384,1.0,1.0,47.0,269883,111813,75,1,1,1,0.0
211,18,0,0,2,0.5,4,0,0.2,0.0,14,63,0,0,0,0,0,65146,0.0,5.0,2.0,9540,3348,57,0,0,2,1.0
71,2,0,0,8,0.8,2,0,1.4,9.2,14,88,17,21,0,0,0,307451,3.0,2.0,4.0,18989,97422,58,1,0,2,6.0
52,21,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,4083,3.0,2.0,0.0,0,95,45,0,0,0,0.0
72,16,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,6610,0.0,4.0,0.0,0,199,45,1,0,0,0.0
17,15,0,0,0,0.0,0,0,0.0,0.0,16,0,18,24,0,0,0,76271,0.0,1.0,0.0,527,17795,67,1,0,0,1.0
29,3,1,0,12,37.3,1,0,9.1,28.8,14,82,19,25,0,0,0,161268,1.0,1.0,25.0,11186,16171,58,1,1,4,6.0
132,14,0,0,2,3.5,0,0,0.3,0.0,11,76,9,11,0,0,0,126658,1.0,0.0,2.0,20595,5376,60,0,0,2,9.0
34,1,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,309428,0.0,4.0,0.0,11725,18904,43,0,0,0,0.0
146,14,0,0,0,0.0,0,0,0.0,0.0,11,0,9,11,0,0,0,20605,1.0,0.0,0.0,0,574,44,0,0,0,0.0
137,1,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,4295,0.0,4.0,0.0,0,79,54,0,0,0,0.0
192,12,0,0,10,43.3,2,0,13.9,22.8,18,90,10,10,0,0,0,943115,2.0,1.0,73.0,77460,178669,81,1,0,2,2.0
165,24,0,0,3,11.3,0,0,2.4,5.4,16,33,13,15,0,0,0,162595,0.0,1.0,7.0,2288,10594,70,0,0,1,1.0
188,25,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,22313,1.0,1.0,0.0,122,533,68,0,0,0,0.0
134,6,0,3,29,27.3,4,1,12.4,42.8,14,90,4,4,0,0,0,224262,1.0,4.0,54.0,9126,20131,77,0,0,9,2.0
2,20,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,115475,0.0,1.0,0.0,4988,11017,55,0,0,0,1.0
57,4,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,135899,1.0,4.0,0.0,5343,21142,65,1,0,0,1.0
219,6,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,19088,1.0,4.0,0.0,0,131,79,0,0,0,0.0
181,1,0,0,4,11.8,4,0,2.2,4.0,14,90,14,16,0,0,0,194946,0.0,4.0,6.0,6402,19384,72,0,1,1,5.0
201,18,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,87688,0.0,5.0,0.0,2511,6727,48,0,0,0,1.0
107,11,0,0,4,10.8,1,0,1.5,0.4,11,70,12,14,0,0,0,218525,1.0,0.0,4.0,8357,8530,91,1,0,2,1.0
140,2,0,3,58,1.4,3,2,13.5,89.2,14,90,17,21,0,0,0,60395,3.0,2.0,44.0,2067,4456,54,1,0,13,2.0
46,2,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,2376,3.0,2.0,0.0,0,73,45,1,0,0,0.0
95,3,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,78472,1.0,1.0,0.0,0,4545,45,1,0,0,0.0
138,11,0,0,6,10.8,0,0,3.5,3.4,11,19,12,14,0,0,0,45421,1.0,0.0,21.0,779,2691,61,1,0,1,0.0
186,6,0,0,2,4.8,1,0,1.7,5.0,14,27,4,4,0,0,0,152241,1.0,4.0,7.0,16038,59449,89,0,0,1,1.0
153,3,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,5978,1.0,1.0,0.0,0,185,45,1,0,0,0.0
69,8,0,0,1,3.0,0,0,2.1,4.8,16,90,8,9,0,0,0,60079,0.0,0.0,13.0,35582,3132,79,0,0,2,2.0
173,8,0,0,1,0.0,0,0,0.0,0.0,16,4,8,9,0,0,0,62947,0.0,0.0,0.0,3046,10587,61,0,0,1,1.0
83,4,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,26201,1.0,4.0,0.0,4790,3395,45,1,0,0,0.0
184,11,0,0,-2,0.5,0,0,4.2,2.0,11,18,12,14,0,0,0,120853,1.0,0.0,39.0,6171,19950,57,1,0,1,2.0
215,9,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,15836,0.0,0.0,0.0,819,1095,45,1,0,0,0.0
190,21,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,68790,3.0,2.0,0.0,137,6144,84,0,0,0,0.0
33,16,2,3,67,22.8,0,2,18.7,81.8,14,85,1,1,0,0,0,277785,0.0,4.0,82.0,60612,17308,73,1,0,19,1.0
64,25,0,0,-7,1.7,1,0,4.7,0.0,14,90,3,3,0,0,1,60256,1.0,1.0,48.0,7273,18055,55,0,0,-1,0.0
182,10,1,0,13,11.7,0,0,4.8,21.2,18,38,11,12,0,0,0,43627,2.0,1.0,15.0,1005,5554,72,0,0,4,0.0
202,25,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,1673,1.0,1.0,0.0,436,195,53,0,0,0,0.0
96,21,0,0,-4,14.3,2,0,6.3,3.4,14,90,2,2,0,0,0,2708926,3.0,2.0,45.0,382231,51027,115,0,1,1,8.0
131,4,1,0,5,0.3,0,0,5.7,8.0,14,25,5,6,0,0,0,29534,1.0,4.0,49.0,1637,1474,47,1,1,3,0.0
90,0,2,1,31,45.5,0,0,20.4,51.6,14,90,15,18,0,0,0,6337194,0.0,5.0,107.0,148650,259383,80,1,0,9,2.0
109,9,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,110973,0.0,0.0,0.0,0,7680,45,1,0,0,0.0
121,7,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,11273,0.0,1.0,0.0,2095,2785,45,1,0,0,0.0
221,21,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,6864,3.0,2.0,0.0,0,174,45,0,0,0,0.0
73,0,0,0,4,10.9,0,0,1.9,2.2,14,15,15,18,0,0,0,36550,0.0,5.0,6.0,684,1171,65,1,0,1,0.0
84,25,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,1901,1.0,1.0,0.0,0,27,55,0,0,0,0.0
58,12,0,0,5,42.9,2,0,9.4,10.2,18,90,10,10,0,0,0,773193,2.0,1.0,41.0,104296,58456,88,1,0,2,7.0
195,9,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,4047,0.0,0.0,0.0,0,81,54,1,0,0,0.0
36,9,0,0,0,0.0,0,0,0.0,0.0,16,0,7,8,0,0,0,5813,0.0,0.0,0.0,501,691,55,1,0,0,2.0
56,1,0,0,2,10.6,4,0,1.8,3.0,14,90,14,16,0,0,0,121391,0.0,4.0,4.0,24062,4470,66,0,0,2,1.0
178,7,0,1,29,34.5,0,1,12.0,44.2,14,74,16,20,0,0,0,375711,0.0,1.0,41.0,43766,40051,54,1,1,6,0.0
45,7,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,16482,0.0,1.0,0.0,0,287,55,1,0,0,0.0
150,18,0,0,0,0.0,0,0,0.0,0.0,14,0,0,0,0,0,0,538126,0.0,5.0,0.0,13086,36974,43,0,0,0,0.0
62,4,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,29200,1.0,4.0,0.0,1273,1648,51,1,0,0,1.0
225,10,0,0,5,4.3,0,0,1.6,11.2,18,18,11,12,0,0,0,6721,2.0,1.0,0.0,511,709,50,0,0,1,4.0
21,6,0,0,-2,0.3,0,0,0.4,2.0,12,26,0,0,0,0,0,61548,1.0,0.0,2.0,6445,5931,53,1,0,1,2.0
28,18,0,0,6,12.2,2,0,6.1,9.2,15,90,3,3,0,0,0,92840,2.0,2.0,40.0,3885,7659,56,1,0,2,5.0
92,24,0,0,1,0.2,1,0,0.6,3.4,14,45,6,7,0,0,0,240850,2.0,1.0,2.0,75824,32393,67,1,0,1,1.0
41,20,0,0,5,12.0,3,0,4.1,0.8,14,63,14,16,0,0,0,100439,4.0,1.0,28.0,13622,9255,64,1,0,2,8.0
200,10,1,1,39,46.9,0,1,13.9,59.4,15,36,2,2,0,0,0,1039530,3.0,4.0,33.0,65921,56635,42,1,0,9,1.0
206,15,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,0,1.0,3.0,0.0,0,0,45,0,0,0,0.0
50,15,0,0,-1,1.9,3,0,3.4,1.6,14,90,1,1,0,0,0,309382,1.0,3.0,30.0,50717,11232,102,0,1,1,0.0
44,16,0,2,33,0.8,1,1,5.8,40.4,14,45,16,20,0,0,0,56467,4.0,1.0,17.0,4396,3293,56,0,0,7,2.0
10,9,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,2898128,1.0,2.0,0.0,239736,307359,69,0,0,0,0.0
78,18,1,0,16,23.3,2,0,7.4,28.0,15,78,3,3,0,0,0,13195,2.0,2.0,23.0,2325,1419,58,1,0,5,0.0
148,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,33203,2.0,1.0,0.0,0,1076,45,0,0,0,0.0
65,12,0,0,0,0.0,0,0,0.0,0.0,16,0,17,21,0,0,0,32488,2.0,1.0,0.0,122,1324,89,0,0,0,0.0
111,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,43657,2.0,1.0,0.0,4997,4049,52,0,0,0,1.0
199,8,0,0,0,0.0,0,0,0.0,0.0,17,0,9,11,0,0,0,55171,2.0,0.0,0.0,3289,4432,50,1,0,0,0.0
11,16,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,114559,4.0,1.0,0.0,420,11239,67,0,0,0,0.0
80,14,0,1,25,0.3,0,1,9.4,30.2,15,26,8,9,0,0,0,8618103,1.0,2.0,63.0,158925,312685,121,1,1,5,1.0
210,20,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,9194,4.0,1.0,0.0,600,591,53,1,0,0,0.0
115,10,0,0,-1,0.0,0,0,2.2,2.0,15,9,2,2,0,0,0,28045,3.0,4.0,20.0,4111,1892,51,1,1,0,1.0
157,10,0,0,0,0.0,0,0,0.0,0.0,15,0,2,2,0,0,0,0,3.0,4.0,0.0,0,0,45,1,0,0,1.0
103,3,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,1638678,2.0,2.0,0.0,20329,1486510,74,0,0,0,13.0
211,18,0,0,-1,0.0,0,0,0.2,0.0,15,11,3,3,0,0,0,88252,2.0,2.0,4.0,27448,6023,57,1,0,1,0.0
71,2,0,0,30,1.8,4,1,6.7,44.6,15,90,10,10,0,0,0,476938,3.0,4.0,21.0,191034,33713,57,0,0,6,5.0
52,21,0,0,0,0.0,0,0,0.0,0.0,16,0,11,12,0,0,0,3983,2.0,1.0,0.0,0,97,45,1,0,0,0.0
72,16,0,0,0,0.0,0,0,0.0,0.0,14,0,16,20,0,0,0,6378,4.0,1.0,0.0,0,233,45,0,0,0,0.0
17,15,0,0,3,1.3,0,0,0.4,0.4,14,25,1,1,0,0,0,70344,1.0,3.0,2.0,1758,8003,67,0,0,1,2.0
29,3,0,1,28,29.1,1,1,9.6,41.0,15,80,15,18,0,0,0,220605,2.0,2.0,26.0,67399,13281,58,0,1,6,1.0
132,14,0,3,30,15.4,1,1,9.5,38.6,15,63,8,9,0,0,0,200276,1.0,2.0,41.0,85586,16149,60,1,0,9,1.0
34,1,0,0,0,0.0,0,0,0.0,0.0,14,0,13,15,0,0,0,302934,1.0,3.0,0.0,10873,18586,43,1,0,0,1.0
146,14,0,0,0,0.0,0,0,0.0,0.0,15,0,8,9,0,0,0,20122,1.0,2.0,0.0,0,479,44,1,0,0,0.0
137,1,0,0,0,0.0,0,0,0.0,0.0,14,0,13,15,0,0,0,4224,1.0,3.0,0.0,0,72,54,1,0,0,0.0
192,12,0,0,4,3.6,1,0,3.8,2.0,16,73,17,21,0,0,0,874024,2.0,1.0,32.0,93896,169085,81,0,0,2,6.0
165,24,0,0,-1,1.5,1,0,0.6,0.2,14,45,6,7,0,0,0,183236,2.0,1.0,4.0,26142,8044,70,1,0,1,0.0
188,25,0,0,0,0.0,0,0,0.0,0.0,15,0,4,4,0,0,0,22146,3.0,2.0,0.0,325,546,68,1,0,0,0.0
134,6,0,0,7,13.0,1,0,4.4,8.4,12,63,0,0,0,0,0,264157,1.0,0.0,23.0,46756,12413,77,1,0,2,1.0
2,20,0,0,6,21.3,1,0,3.9,9.0,14,26,14,16,0,0,0,109299,4.0,1.0,9.0,5183,11840,55,1,0,1,1.0
57,4,0,0,0,0.5,0,0,1.5,3.0,15,25,19,25,0,0,0,146038,3.0,2.0,11.0,25041,17200,65,0,0,1,1.0
219,6,0,0,0,0.0,0,0,0.0,0.0,12,0,0,0,0,0,0,18984,1.0,0.0,0.0,0,104,79,1,0,0,0.0
181,1,1,0,15,13.3,1,0,4.0,18.8,14,77,13,15,0,0,0,194829,1.0,3.0,8.0,18081,19274,71,1,0,5,0.0
201,18,0,0,3,0.0,0,0,0.2,0.0,15,1,3,3,0,0,0,86833,2.0,2.0,2.0,3923,5365,47,1,0,1,1.0
107,11,0,0,3,0.3,0,0,0.2,2.0,17,20,7,8,0,0,0,239241,2.0,0.0,0.0,26305,9272,91,0,0,1,1.0
140,2,0,0,1,8.0,4,0,3.2,7.4,15,90,10,10,0,0,0,119163,3.0,4.0,17.0,60474,6230,54,0,0,2,6.0
46,2,0,0,0,0.0,0,0,0.0,0.0,15,0,10,10,0,0,0,2327,3.0,4.0,0.0,0,56,45,0,0,0,0.0
95,3,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,74793,2.0,2.0,0.0,0,3651,45,0,0,0,0.0
138,11,0,0,0,0.0,0,0,0.0,0.0,17,0,7,8,0,0,0,45830,2.0,0.0,0.0,1990,2044,61,0,0,0,0.0
186,6,0,0,2,0.6,1,0,2.0,0.0,12,63,0,0,0,0,0,140640,1.0,0.0,20.0,24225,39324,88,1,1,1,0.0
153,3,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,5806,2.0,2.0,0.0,0,172,45,0,0,0,0.0
69,8,0,0,6,12.6,1,0,5.9,3.8,17,60,9,11,0,0,0,147279,2.0,0.0,43.0,92480,9009,79,1,0,2,0.0
173,8,0,0,3,2.0,1,0,4.4,0.2,17,29,9,11,0,0,0,61992,2.0,0.0,42.0,5862,7589,61,1,0,1,2.0
83,4,0,0,0,0.0,0,0,0.0,0.0,15,0,19,25,0,0,0,24300,3.0,2.0,0.0,2551,4961,45,0,0,0,0.0
184,11,0,0,4,21.3,0,0,7.9,8.0,17,69,7,8,0,0,0,117405,2.0,0.0,50.0,9404,13897,57,0,0,2,5.0
215,9,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,16317,1.0,2.0,0.0,1283,1182,45,0,0,0,0.0
190,21,0,0,0,0.0,0,0,0.0,0.0,16,0,11,12,0,0,0,65842,2.0,1.0,0.0,187,3309,84,1,0,0,2.0
33,16,0,0,0,1.1,0,0,0.6,0.0,14,45,16,20,0,0,0,1424768,4.0,1.0,5.0,1195436,71354,75,0,0,1,1.0
64,25,0,0,0,0.0,0,0,0.0,0.0,15,0,4,4,0,0,0,36195,3.0,2.0,0.0,676,24608,55,1,0,0,0.0
182,10,0,0,0,0.0,0,0,0.0,0.0,15,0,2,2,0,0,0,71516,3.0,4.0,0.0,29717,4134,72,1,0,0,0.0
171,25,0,0,0,0.0,0,0,0.0,0.0,15,0,4,4,0,0,0,0,3.0,2.0,0.0,0,0,45,1,0,0,0.0
202,25,0,0,0,0.0,0,0,0.0,0.0,15,0,4,4,0,0,0,1804,3.0,2.0,0.0,408,320,53,1,0,0,0.0
96,21,0,2,24,12.2,2,1,8.2,34.6,16,90,11,12,0,0,0,2761012,2.0,1.0,35.0,240646,197281,116,1,0,8,11.0
131,4,0,0,0,0.0,0,0,0.0,0.0,15,0,19,25,0,0,0,34766,3.0,2.0,0.0,6822,2519,47,0,0,0,1.0
90,0,0,0,2,23.8,0,0,9.1,16.4,12,90,5,6,0,0,0,6420680,1.0,0.0,51.0,243765,184120,80,0,0,2,2.0
109,9,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,104982,1.0,2.0,0.0,0,5978,45,0,0,0,0.0
121,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,12500,2.0,1.0,0.0,2571,2077,45,0,0,0,0.0
221,21,0,0,0,0.0,0,0,0.0,0.0,16,0,11,12,0,0,0,6718,2.0,1.0,0.0,0,148,45,1,0,0,0.0
73,0,0,0,0,0.0,0,0,0.0,0.0,12,0,5,6,0,0,0,37096,1.0,0.0,0.0,1296,1292,65,0,0,0,0.0
84,25,0,0,0,0.0,0,0,0.0,0.0,15,0,4,4,0,0,0,1891,3.0,2.0,0.0,0,11,55,1,0,0,0.0
58,12,1,2,24,25.6,1,0,9.4,26.6,16,86,17,21,0,0,0,813042,2.0,1.0,42.0,93757,58341,89,0,0,7,13.0
195,9,0,0,0,0.0,0,0,0.0,0.0,15,0,12,14,0,0,0,3979,1.0,2.0,0.0,0,69,54,0,0,0,0.0
36,9,0,0,3,4.5,1,0,0.6,1.4,15,75,12,14,0,0,0,6425,1.0,2.0,0.0,1054,720,55,0,0,2,2.0
56,1,0,0,1,0.3,0,0,0.2,0.0,14,11,13,15,0,0,0,130383,1.0,3.0,2.0,18841,10901,66,1,0,1,13.0
178,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,338873,2.0,1.0,0.0,25826,61914,54,0,0,0,1.0
45,7,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,16250,2.0,1.0,0.0,0,236,55,0,0,0,0.0
150,18,0,0,0,0.0,0,0,0.0,0.0,15,0,3,3,0,0,0,520604,2.0,2.0,0.0,10303,29334,43,1,0,0,0.0
62,4,0,0,2,0.3,0,0,2.3,3.2,15,8,19,25,0,0,0,28854,3.0,2.0,19.0,1344,1874,51,0,0,1,1.0
225,10,1,0,20,38.3,1,0,6.7,26.4,15,45,2,2,0,0,0,8182,3.0,4.0,2.0,1783,707,50,1,0,4,1.0
21,6,0,0,2,12.3,1,0,3.9,9.2,17,72,14,16,0,0,0,65756,0.0,1.0,17.0,8111,4623,53,0,0,2,0.0
28,18,1,0,18,11.5,0,0,4.5,8.4,15,90,6,7,0,0,0,92009,0.0,1.0,25.0,4850,6036,56,1,0,5,2.0
92,24,0,0,0,1.7,2,0,3.0,6.2,15,90,9,11,0,0,0,215230,2.0,0.0,22.0,20845,45547,67,1,1,1,0.0
41,20,0,2,35,18.1,3,1,10.2,40.2,15,90,11,12,0,0,0,98819,1.0,3.0,44.0,8576,10567,64,0,0,8,2.0
200,10,0,0,3,30.1,3,0,4.1,8.0,15,45,17,21,0,0,0,1215815,3.0,4.0,3.0,189855,26343,42,0,0,1,4.0
206,15,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,870,2.0,1.0,0.0,678,114,45,0,0,0,0.0
50,15,0,0,0,0.0,0,0,0.0,0.0,16,0,8,9,0,0,0,275755,2.0,1.0,0.0,6063,38847,102,0,0,0,0.0
44,16,0,0,9,12.4,0,0,2.0,3.4,17,75,5,6,0,0,0,68193,0.0,1.0,4.0,14047,3548,56,1,0,2,8.0
10,9,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,2185436,2.0,1.0,0.0,22607,730030,68,1,0,0,15.0
78,18,0,0,0,0.0,0,0,0.0,0.0,15,0,6,7,0,0,0,17105,0.0,1.0,0.0,5105,1528,58,1,0,0,1.0
148,7,0,0,0,0.0,0,0,0.0,0.0,15,0,15,18,0,0,0,32432,0.0,1.0,0.0,0,797,45,0,0,0,0.0
65,12,0,0,0,0.0,0,0,0.0,0.0,15,0,16,20,0,0,0,31906,1.0,3.0,0.0,160,799,88,1,0,0,0.0
111,7,0,0,3,0.3,0,0,0.1,0.2,15,31,15,18,0,0,0,46523,0.0,1.0,0.0,6286,3778,52,0,0,1,0.0
199,8,0,0,0,0.0,0,0,0.0,0.0,15,0,2,2,0,0,0,55328,0.0,3.0,0.0,3404,3683,49,0,0,0,0.0
11,16,0,0,0,0.0,0,0,0.0,0.0,17,0,5,6,0,0,0,110505,0.0,1.0,0.0,617,4987,66,1,0,0,0.0
80,14,0,0,7,33.8,2,0,6.4,4.6,12,90,3,3,0,0,0,8992529,2.0,1.0,26.0,334463,17550,122,1,1,1,13.0
210,20,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,9466,1.0,3.0,0.0,773,562,53,0,0,0,1.0
115,10,0,0,3,0.4,0,0,0.1,0.4,15,1,17,21,0,0,0,26939,3.0,4.0,0.0,1538,2532,51,0,0,1,1.0
157,10,0,0,2,0.0,0,0,0.0,0.0,15,1,17,21,0,0,0,683,3.0,4.0,0.0,539,104,45,0,0,1,0.0
103,3,0,3,46,16.9,1,2,24.3,82.8,12,90,12,14,0,0,0,1658460,2.0,1.0,143.0,156543,166865,74,0,0,13,5.0
51,18,0,0,0,0.0,0,0,0.0,0.0,15,0,6,7,0,0,0,0,0.0,1.0,0.0,0,0,45,1,0,0,0.0
211,18,0,0,0,0.0,0,0,0.0,0.0,15,0,6,7,0,0,0,83366,0.0,1.0,0.0,9276,13656,57,1,0,0,2.0
71,2,1,0,10,10.8,0,0,8.8,6.2,15,90,7,8,0,0,0,792326,0.0,3.0,71.0,343040,34258,58,1,0,5,2.0
52,21,0,0,0,0.0,0,0,0.0,0.0,15,0,10,10,0,0,0,3922,3.0,4.0,0.0,0,62,45,1,0,0,0.0
72,16,0,0,0,0.0,0,0,0.0,0.0,17,0,5,6,0,0,0,6245,0.0,1.0,0.0,0,143,45,1,0,0,0.0
17,15,0,0,-2,0.0,1,0,0.0,0.0,16,71,8,9,0,0,0,199519,2.0,1.0,0.0,129523,3362,67,0,0,2,6.0
29,3,0,0,5,11.3,1,0,4.6,6.0,12,73,12,14,0,0,0,209060,2.0,1.0,29.0,22382,31673,58,0,1,1,1.0
132,14,0,0,3,10.8,1,0,3.6,4.4,12,4,3,3,0,0,0,193405,2.0,1.0,21.0,40694,47052,60,1,0,1,0.0
34,1,0,0,2,0.0,0,0,0.0,0.0,14,7,4,4,0,0,0,305757,2.0,1.0,0.0,13465,12407,42,0,0,1,0.0
146,14,0,0,0,0.0,0,0,0.0,0.0,12,0,3,3,0,0,0,19826,2.0,1.0,0.0,0,300,44,1,0,0,0.0
137,1,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,4169,2.0,1.0,0.0,0,54,54,0,0,0,0.0
192,12,0,0,31,5.9,1,1,8.2,35.8,15,74,16,20,0,0,0,883725,1.0,3.0,40.0,134570,128927,81,1,0,6,0.0
165,24,0,0,0,0.0,0,0,0.0,0.0,15,0,9,11,0,0,0,180704,2.0,0.0,0.0,11408,13828,70,1,0,0,2.0
188,25,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,21737,2.0,0.0,0.0,103,559,68,1,0,0,0.0
134,6,0,0,4,0.5,0,0,0.5,0.4,17,17,14,16,0,0,0,257715,0.0,1.0,4.0,16799,23745,77,0,0,1,12.0
2,20,0,0,0,1.1,3,0,2.3,0.0,15,58,11,12,0,0,0,105664,1.0,3.0,25.0,4385,8441,55,0,0,1,1.0
57,4,0,0,2,0.0,2,0,0.0,0.0,14,58,1,1,0,0,0,145515,2.0,1.0,0.0,18119,18912,65,1,0,1,0.0
219,6,0,0,0,0.0,0,0,0.0,0.0,17,0,14,16,0,0,0,18888,0.0,1.0,0.0,0,91,79,0,0,0,0.0
181,1,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,264204,2.0,1.0,0.0,80099,13456,71,0,0,0,6.0
201,18,0,0,3,0.0,0,0,0.8,4.0,15,9,6,7,0,0,0,88348,0.0,1.0,4.0,5199,4225,47,1,0,1,1.0
107,11,0,0,3,0.6,0,0,2.7,5.2,15,21,18,24,0,0,0,227385,2.0,0.0,21.0,6958,18558,91,0,0,1,1.0
140,2,0,0,24,4.3,0,1,7.6,33.0,15,66,7,8,0,0,0,133254,0.0,3.0,39.0,32986,17910,54,1,0,6,2.0
46,2,0,0,0,0.0,0,0,0.0,0.0,15,0,7,8,0,0,0,2289,0.0,3.0,0.0,0,37,45,1,0,0,0.0
95,3,0,0,0,0.0,0,0,0.0,0.0,12,0,12,14,0,0,0,72504,2.0,1.0,0.0,0,2355,45,0,0,0,0.0
138,11,0,0,0,0.0,0,0,0.0,0.0,15,0,18,24,0,0,0,45749,2.0,0.0,0.0,1592,2013,61,0,0,0,1.0
207,10,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,0,3.0,4.0,0.0,0,0,45,0,0,0,0.0
186,6,0,0,0,0.0,0,0,0.0,0.0,17,0,14,16,0,0,0,112903,0.0,1.0,0.0,6224,34935,87,0,0,0,1.0
153,3,0,0,0,0.0,0,0,0.0,0.0,12,0,12,14,0,0,0,5677,2.0,1.0,0.0,0,133,45,0,0,0,0.0
69,8,0,0,0,0.0,0,0,0.0,0.0,15,0,2,2,0,0,0,59734,0.0,3.0,0.0,1220,85599,79,0,0,0,0.0
173,8,0,0,3,11.6,3,0,4.5,4.0,15,73,2,2,0,0,0,66178,0.0,3.0,29.0,9775,6227,61,0,0,2,2.0
83,4,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,24446,2.0,1.0,0.0,2219,2588,45,1,0,0,1.0
184,11,1,0,14,13.9,0,0,3.6,14.2,15,68,18,24,0,0,0,118718,2.0,0.0,8.0,10715,10380,57,0,0,5,1.0
215,9,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,16209,2.0,1.0,0.0,827,1142,45,1,0,0,0.0
190,21,0,0,2,15.2,2,0,5.8,5.8,15,68,10,10,0,0,0,70860,3.0,4.0,37.0,5954,1618,84,1,0,2,0.0
33,16,0,0,1,0.6,0,0,0.0,0.0,17,14,5,6,0,0,0,1065623,0.0,1.0,0.0,39184,375344,75,1,0,1,0.0
64,25,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,29480,2.0,0.0,0.0,268,7472,55,1,0,0,1.0
182,10,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,47583,3.0,4.0,0.0,311,22549,72,0,0,0,0.0
171,25,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,2254,2.0,0.0,0.0,2013,285,45,1,0,0,0.0
202,25,0,0,0,0.0,0,0,0.0,0.0,19,0,0,0,0,0,0,1446,2.0,0.0,0.0,119,483,53,1,0,0,0.0
96,21,1,2,45,23.7,3,1,10.7,40.6,15,90,10,10,0,0,0,2825707,3.0,4.0,43.0,199648,145085,116,1,0,11,7.0
131,4,0,0,0,0.0,2,0,0.0,0.0,14,53,1,1,0,0,0,34946,2.0,1.0,0.0,2652,2607,47,1,0,1,0.0
90,0,0,0,9,9.3,0,0,7.0,6.2,19,90,19,25,0,0,0,6357613,2.0,0.0,54.0,202097,273828,80,0,0,2,0.0
109,9,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,101106,2.0,1.0,0.0,0,3993,45,1,0,0,0.0
