name,team_x,assists,bonus,bps,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
241,8,0,0,17,10.7,1,0,3.8,25.4,11,59,13,15,0,0,0,7182,0.0,2.0,2.0,95,211,48,0,0,1,1.0
476,20,0,0,11,1.0,2,0,1.2,6.6,16,60,12,14,0,0,0,6377,4.0,1.0,4.0,38,122,51,1,0,2,0.0
195,3,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,3435,2.0,1.0,0.0,17,46,48,1,0,0,0.0
697,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,22507,0.0,2.0,0.0,67,145,42,1,0,0,0.0
561,21,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,30032,1.0,2.0,0.0,18,275,53,1,0,0,0.0
434,6,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,413397,0.0,1.0,0.0,7414,4429,72,0,0,0,1.0
416,9,0,0,3,4.5,0,0,1.0,5.6,14,45,18,24,0,0,0,29425,1.0,0.0,0.0,2932,4324,49,1,0,1,0.0
437,11,0,0,2,0.5,0,0,0.3,1.2,14,18,2,2,0,0,0,9870,1.0,0.0,1.0,178,1764,53,1,0,1,0.0
240,20,0,0,5,0.0,0,0,0.2,2.0,16,10,12,14,0,0,0,35860,4.0,1.0,0.0,105,352,42,1,0,1,0.0
320,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,219868,2.0,2.0,0.0,397,1781,57,0,0,0,1.0
38,9,0,0,4,9.1,1,0,5.2,10.0,14,84,18,24,0,0,0,1487942,1.0,0.0,33.0,73275,19870,43,1,0,2,2.0
371,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,280,1.0,0.0,0.0,29,18,45,1,0,0,0.0
290,8,0,0,0,0.0,0,0,0.0,0.0,11,0,13,15,0,0,0,2003,0.0,2.0,0.0,0,2,45,0,0,0,0.0
134,25,0,0,8,32.3,0,0,4.2,7.4,14,63,5,6,0,0,0,78304,0.0,1.0,2.0,1100,975,52,1,0,3,0.0
465,7,3,3,53,83.5,1,0,17.5,74.2,13,90,10,10,0,0,0,43894,5.0,1.0,17.0,3215,3070,54,0,0,14,3.0
283,10,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,236,5.0,1.0,0.0,0,1,45,1,0,0,0.0
369,7,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,2820,5.0,1.0,0.0,0,18,45,0,0,0,0.0
375,0,0,0,3,0.0,1,0,0.1,1.0,15,10,11,12,0,0,0,971750,2.0,2.0,0.0,58389,25404,67,0,0,1,1.0
299,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,132177,0.0,2.0,0.0,185,656,54,0,0,0,1.0
260,16,0,0,2,2.7,1,0,0.3,0.0,14,45,3,3,0,0,0,267938,2.0,1.0,0.0,12172,3804,41,0,0,1,1.0
122,14,0,0,0,0.0,0,0,0.0,0.0,16,0,16,20,0,0,0,671,4.0,1.0,0.0,0,0,45,0,0,0,0.0
475,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,66519,2.0,2.0,0.0,233,711,41,0,0,0,0.0
261,1,1,0,16,22.5,0,0,5.9,30.2,14,90,15,18,0,0,0,82162,0.0,2.0,6.0,8447,1168,52,1,0,6,13.0
85,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,2529,0.0,2.0,0.0,0,9,45,0,0,0,0.0
31,16,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,419897,2.0,1.0,0.0,34141,5816,61,0,0,0,0.0
463,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,243,1.0,0.0,0.0,14,68,44,0,0,0,0.0
357,4,0,0,-5,13.5,2,0,4.5,0.0,14,90,17,21,0,0,0,3052064,1.0,2.0,34.0,179519,39178,56,0,0,2,2.0
192,24,0,0,4,0.7,0,0,1.3,10.4,14,29,8,9,0,0,0,32508,1.0,0.0,2.0,167,303,42,0,0,1,1.0
539,25,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,184955,0.0,1.0,0.0,212,386,49,1,0,0,1.0
169,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,40949,2.0,2.0,0.0,149,226,56,0,0,0,0.0
226,9,0,0,4,18.1,0,0,2.2,4.0,14,5,18,24,0,0,0,8173,1.0,0.0,0.0,375,286,57,1,0,1,7.0
235,25,0,0,0,3.8,0,0,1.2,4.4,14,27,5,6,0,0,0,16117,0.0,1.0,4.0,80,280,57,1,0,1,6.0
364,3,0,0,7,11.8,2,0,2.9,5.0,14,90,14,16,0,0,0,568,2.0,1.0,12.0,29,65,49,1,0,2,2.0
229,12,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,65887,2.0,2.0,0.0,475,1395,48,1,0,0,0.0
221,11,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,4320,1.0,0.0,0.0,0,17,45,1,0,0,0.0
116,25,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,32803,0.0,1.0,0.0,0,122,44,1,0,0,0.0
579,3,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,844,2.0,1.0,0.0,23,29,44,1,0,0,0.0
171,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,1700,1.0,0.0,0.0,0,3,47,0,0,0,0.0
83,11,0,0,14,12.3,1,0,2.8,15.4,14,90,2,2,0,0,0,37077,1.0,0.0,0.0,24,185,44,1,0,2,0.0
304,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,1257,0.0,2.0,0.0,0,2,49,0,0,0,0.0
691,3,0,0,4,0.3,0,0,0.4,1.2,14,8,14,16,0,0,0,27797,2.0,1.0,2.0,688,3613,53,1,0,1,1.0
257,7,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,383,5.0,1.0,0.0,13,8,45,0,0,0,0.0
225,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,29235,0.0,2.0,0.0,1189,873,41,0,0,0,0.0
142,10,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,10627,5.0,1.0,0.0,62,173,42,1,0,0,0.0
418,24,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,13315,1.0,0.0,0.0,44,65,50,0,0,0,0.0
64,11,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,7880,1.0,0.0,0.0,0,43,47,1,0,0,0.0
422,15,0,0,9,16.3,0,0,5.2,7.2,11,75,7,8,0,0,0,6331,0.0,2.0,28.0,1233,405,47,1,0,3,0.0
620,12,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,6979,2.0,2.0,0.0,33,1240,44,1,0,0,0.0
419,11,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,5856,1.0,0.0,0.0,0,29,47,1,0,0,0.0
9,25,0,0,2,0.6,0,0,0.1,0.4,14,16,5,6,0,0,0,30300,0.0,1.0,0.0,409,1129,54,1,0,1,1.0
6,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,10671,1.0,2.0,0.0,8,93,48,0,0,0,0.0
572,6,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,13415,0.0,1.0,0.0,68,228,50,0,0,0,0.0
386,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,4054,0.0,2.0,0.0,0,35,47,0,0,0,0.0
201,0,1,3,35,48.9,2,1,15.2,65.8,15,90,11,12,0,0,0,4262782,2.0,2.0,37.0,87814,70548,66,0,0,13,5.0
312,1,0,0,7,12.8,0,0,2.4,7.2,14,90,15,18,0,0,0,66989,0.0,2.0,4.0,5477,1136,51,1,0,3,3.0
126,24,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,10241,1.0,0.0,0.0,0,40,44,0,0,0,0.0
3,8,0,0,0,0.0,0,0,0.0,0.0,11,0,13,15,0,0,0,12960,0.0,2.0,0.0,2231,3677,53,0,0,0,0.0
370,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,485,0.0,2.0,0.0,15,19,45,1,0,0,0.0
668,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,1614,1.0,0.0,0.0,0,1,44,1,0,0,0.0
481,4,0,0,15,31.3,2,0,5.7,18.6,14,90,17,21,0,0,0,33827,1.0,2.0,7.0,787,770,50,0,0,2,2.0
130,12,0,0,7,12.7,2,0,2.8,6.8,15,59,0,0,0,0,0,1621,2.0,2.0,8.0,21,23,49,1,0,1,5.0
330,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,7297,1.0,0.0,0.0,0,75,43,1,0,0,0.0
15,7,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,24510,5.0,1.0,0.0,69,126,43,0,0,0,1.0
243,14,0,0,18,13.9,1,0,5.8,15.8,16,90,16,20,0,0,0,253564,4.0,1.0,28.0,26333,3554,73,0,0,2,0.0
503,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,11488,2.0,2.0,0.0,0,8,53,0,0,0,0.0
232,21,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,38624,1.0,2.0,0.0,0,205,44,1,0,0,0.0
149,8,0,0,7,16.3,2,0,3.3,10.8,11,90,13,15,0,0,0,67034,0.0,2.0,6.0,2270,2123,52,0,0,2,1.0
500,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,5647,1.0,0.0,0.0,35,29,54,1,0,0,0.0
82,25,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,5143,0.0,1.0,0.0,244,92,43,1,0,0,0.0
272,8,0,0,5,1.3,1,0,0.9,3.0,11,30,13,15,0,0,0,4256,0.0,2.0,5.0,88,31,45,0,0,1,5.0
441,25,0,2,28,16.0,0,1,8.3,47.6,14,90,5,6,0,0,0,14145,0.0,1.0,19.0,73,355,48,1,0,10,3.0
537,4,0,0,15,32.4,2,0,5.0,15.2,14,90,17,21,0,0,0,1038192,1.0,2.0,2.0,8982,25506,54,0,1,1,5.0
638,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,319,1.0,2.0,0.0,0,0,45,0,0,0,0.0
399,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,8797,2.0,2.0,0.0,0,13,45,0,0,0,0.0
582,25,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,194250,0.0,1.0,0.0,136,33771,53,1,0,0,0.0
246,8,0,0,0,0.0,0,0,0.0,0.0,11,0,13,15,0,0,0,416,0.0,2.0,0.0,85,31,45,0,0,0,0.0
612,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,7333,1.0,0.0,0.0,0,33,47,0,0,0,0.0
119,3,0,0,4,2.5,2,0,1.8,5.4,14,80,14,16,0,0,0,29388,2.0,1.0,10.0,793,3815,53,1,0,2,2.0
534,25,0,0,3,0.0,0,0,0.2,1.6,14,15,5,6,0,0,0,10717,0.0,1.0,0.0,161,2512,53,1,0,1,3.0
294,7,1,0,22,21.1,1,0,7.1,33.6,13,79,10,10,0,0,0,12488,5.0,1.0,16.0,337,254,47,0,0,5,3.0
488,6,0,0,2,0.3,0,0,0.3,3.0,14,22,19,25,0,0,0,133306,0.0,1.0,0.0,2249,28734,65,0,0,1,5.0
408,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,4615,1.0,0.0,0.0,58,66,43,1,0,0,0.0
220,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,950,1.0,0.0,0.0,119,127,45,0,0,0,0.0
162,1,0,0,20,3.0,0,0,2.3,20.0,14,90,15,18,0,0,0,66924,0.0,2.0,0.0,12140,1847,48,1,0,3,3.0
316,7,0,2,47,1.8,1,2,12.3,72.4,13,79,10,10,0,0,0,24348,5.0,1.0,49.0,281,266,52,0,0,14,3.0
532,24,0,0,5,14.9,0,0,3.2,17.2,14,59,8,9,0,0,0,39472,1.0,0.0,0.0,76,206,49,0,0,1,1.0
491,14,0,0,0,0.0,0,0,0.0,0.0,16,0,16,20,0,0,0,174,4.0,1.0,0.0,9,14,44,0,0,0,0.0
464,3,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,21,2.0,1.0,0.0,15,0,45,1,0,0,0.0
133,2,0,0,4,11.6,0,0,3.1,9.8,14,37,9,11,0,0,0,5410,1.0,0.0,10.0,157,1689,50,0,0,1,8.0
16,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,64154,0.0,2.0,0.0,228,5928,42,1,0,0,0.0
123,12,0,0,13,38.9,2,0,6.4,11.2,15,90,0,0,0,0,0,380776,2.0,2.0,14.0,11468,91506,77,1,0,2,10.0
55,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,3326,0.0,2.0,0.0,0,7,48,1,0,0,0.0
203,16,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,70,2.0,1.0,0.0,0,1,45,0,0,0,0.0
552,10,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,9628,5.0,1.0,0.0,0,6,70,1,0,0,0.0
472,3,0,0,0,0.0,0,0,0.0,0.0,14,0,14,16,0,0,0,7561,2.0,1.0,0.0,127,166,50,1,0,0,1.0
182,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,708,1.0,2.0,0.0,44,56,45,0,0,0,0.0
546,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,333614,0.0,2.0,0.0,75,1282,66,1,0,0,0.0
435,6,0,0,15,25.9,1,0,4.4,15.6,14,90,19,25,0,0,0,46232,0.0,1.0,2.0,1091,4475,49,0,1,1,1.0
148,8,0,0,0,0.0,0,0,0.0,0.0,11,0,13,15,0,0,0,11267,0.0,2.0,0.0,0,15,53,0,0,0,0.0
415,7,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,24329,5.0,1.0,0.0,0,405,42,0,0,0,0.0
346,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,2484,1.0,2.0,0.0,0,4,45,0,0,0,0.0
506,24,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,1068,1.0,0.0,0.0,0,1,50,0,0,0,0.0
143,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,1397,1.0,0.0,0.0,42,71,53,0,0,0,0.0
694,21,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,26024,1.0,2.0,0.0,4,120,47,1,0,0,0.0
127,6,0,0,5,18.8,1,0,4.9,8.6,14,90,19,25,0,0,0,52368,0.0,1.0,22.0,187,694,56,0,1,1,8.0
255,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,203,1.0,2.0,0.0,11,9,45,0,0,0,0.0
81,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,9986,0.0,2.0,0.0,28,79,48,1,0,0,0.0
495,7,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,530,5.0,1.0,0.0,54,37,45,0,0,0,0.0
280,20,0,0,17,16.2,4,0,3.4,18.0,16,90,12,14,0,0,0,649248,4.0,1.0,0.0,8318,33521,63,1,0,2,2.0
484,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,22258,0.0,2.0,0.0,0,124,43,1,0,0,0.0
129,10,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,70258,5.0,1.0,0.0,3129,4340,42,1,0,0,1.0
385,16,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,245,2.0,1.0,0.0,39,14,45,0,0,0,0.0
161,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,17012,0.0,2.0,0.0,15,42,51,1,0,0,0.0
265,15,1,0,26,63.4,0,0,10.2,28.4,11,76,7,8,0,0,0,336069,0.0,2.0,10.0,1421,3252,71,1,0,6,3.0
380,10,0,0,0,0.0,0,0,0.0,0.0,13,0,6,7,0,0,0,498,5.0,1.0,0.0,0,0,45,1,0,0,0.0
443,3,0,0,21,80.1,2,0,10.8,25.6,14,90,14,16,0,0,0,299606,2.0,1.0,2.0,18176,19373,48,1,0,2,1.0
498,20,0,0,0,0.0,0,0,0.0,0.0,16,0,12,14,0,0,0,211,4.0,1.0,0.0,0,0,50,1,0,0,0.0
100,6,0,0,0,0.0,0,0,0.0,0.0,14,0,19,25,0,0,0,3611,0.0,1.0,0.0,0,1,53,0,0,0,0.0
264,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,217,0.0,2.0,0.0,0,0,45,1,0,0,0.0
556,18,0,0,6,0.5,2,0,1.5,5.0,14,58,1,1,0,0,0,2817,0.0,2.0,9.0,223,89,49,0,0,1,2.0
292,16,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,220,2.0,1.0,0.0,0,0,45,0,0,0,0.0
147,21,0,0,4,12.3,1,0,2.8,2.0,14,77,4,4,0,0,0,436568,1.0,2.0,14.0,3175,11520,78,1,0,2,2.0
378,1,0,0,3,10.8,0,0,1.4,1.0,14,27,15,18,0,0,0,378907,0.0,2.0,2.0,6337,12316,44,1,0,1,0.0
273,11,0,0,5,34.6,1,0,6.5,1.2,14,90,2,2,0,0,0,1261272,1.0,0.0,29.0,40500,126930,83,1,0,2,2.0
124,14,0,0,0,0.0,0,0,0.0,0.0,16,0,16,20,0,0,0,10188,4.0,1.0,0.0,151,117,42,0,0,0,1.0
551,6,0,0,2,12.8,1,0,2.2,1.6,14,67,19,25,0,0,0,374014,0.0,1.0,8.0,1110,1929,97,0,1,1,1.0
318,12,1,0,23,29.2,2,0,5.3,9.4,15,90,0,0,0,0,0,55944,2.0,2.0,14.0,446,640,53,1,0,5,5.0
120,6,0,0,-4,1.6,0,0,0.4,0.4,14,29,19,25,0,0,0,51063,0.0,1.0,2.0,325,854,56,0,0,1,1.0
266,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,8677,1.0,0.0,0.0,44,377,52,0,0,0,1.0
566,21,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,82,1.0,2.0,0.0,20,8,45,1,0,0,0.0
68,14,0,0,0,0.0,0,0,0.0,0.0,16,0,16,20,0,0,0,991,4.0,1.0,0.0,19,21,45,0,0,0,0.0
271,2,0,0,0,0.0,0,0,0.0,0.0,14,0,9,11,0,0,0,2645,1.0,0.0,0.0,0,7,52,0,0,0,0.0
580,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,3804,0.0,2.0,0.0,30,69,50,0,0,0,0.0
44,18,0,0,3,0.0,1,0,0.2,2.0,14,12,1,1,0,0,0,728,0.0,2.0,0.0,88,76,50,0,0,1,0.0
590,20,0,0,0,0.0,0,0,0.0,0.0,16,0,12,14,0,0,0,1214,4.0,1.0,0.0,13,31,46,1,0,0,1.0
644,20,0,0,7,0.5,4,0,0.4,3.2,16,79,12,14,0,0,0,3896,4.0,1.0,0.0,220,207,48,1,0,2,2.0
421,10,0,0,10,22.0,5,0,4.1,19.0,13,90,6,7,0,0,0,8011,5.0,1.0,0.0,194,70,48,1,0,2,2.0
558,14,0,0,3,12.8,0,0,1.8,3.2,16,55,16,20,0,0,0,531314,4.0,1.0,2.0,55658,19008,73,0,0,1,2.0
104,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,194955,0.0,2.0,0.0,551,6161,49,1,0,0,3.0
43,8,0,0,0,0.0,0,0,0.0,0.0,11,0,13,15,0,0,0,722,0.0,2.0,0.0,53,20,54,0,0,0,0.0
427,2,0,0,-6,7.8,0,0,1.2,0.0,14,52,9,11,0,0,0,20526,1.0,0.0,7.0,1647,743,47,0,0,1,2.0
249,9,0,0,0,0.0,0,0,0.0,0.0,14,0,18,24,0,0,0,2687,1.0,0.0,0.0,0,5,48,1,0,0,0.0
315,18,0,0,1,5.0,1,0,0.3,0.0,14,64,1,1,0,0,0,2717,0.0,2.0,0.0,46,126,48,0,1,1,0.0
468,16,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,1514176,2.0,1.0,0.0,808,264905,54,0,0,0,1.0
35,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,267,2.0,2.0,0.0,10,8,45,0,0,0,0.0
647,1,0,0,0,0.0,0,0,0.0,0.0,14,0,15,18,0,0,0,1842,0.0,2.0,0.0,0,3,45,1,0,0,0.0
251,18,0,0,0,0.0,0,0,0.0,0.0,14,0,1,1,0,0,0,82414,0.0,2.0,0.0,2584,2250,41,0,0,0,0.0
167,16,0,0,3,0.0,0,0,2.5,8.0,14,3,3,3,0,0,0,15142,2.0,1.0,17.0,106,140,43,0,0,1,1.0
451,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,8224,2.0,2.0,0.0,39,78,44,0,0,0,0.0
651,9,0,0,8,8.0,0,0,1.5,3.0,14,45,18,24,0,0,0,4240,1.0,0.0,4.0,21,25,47,1,0,1,1.0
692,11,0,0,0,0.0,0,0,0.0,0.0,14,0,2,2,0,0,0,128021,1.0,0.0,0.0,28,1410,61,1,0,0,2.0
574,20,0,0,0,0.0,0,0,0.0,0.0,16,0,12,14,0,0,0,271,4.0,1.0,0.0,0,6,45,1,0,0,0.0
224,9,0,0,-1,4.9,1,0,0.8,0.0,14,45,18,24,1,0,0,68928,1.0,0.0,4.0,2679,880,43,1,0,-1,8.0
200,12,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,31093,2.0,2.0,0.0,41,159,51,1,0,0,0.0
26,4,0,0,11,28.7,2,0,7.2,18.2,14,90,17,21,0,0,0,934181,1.0,2.0,25.0,37726,66575,55,0,0,2,2.0
164,7,0,1,41,42.8,1,1,11.8,51.8,13,90,10,10,0,0,0,218045,5.0,1.0,23.0,10183,4989,54,0,0,8,16.0
50,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,41122,0.0,2.0,0.0,99,190,46,1,0,0,0.0
400,12,0,0,0,0.0,0,0,0.0,0.0,15,0,0,0,0,0,0,667992,2.0,2.0,0.0,699,1812,78,1,0,0,1.0
80,9,0,0,3,3.3,1,0,1.2,0.0,14,45,18,24,0,0,0,15753,1.0,0.0,9.0,813,676,54,1,0,1,1.0
94,16,0,0,11,22.3,1,0,3.8,14.4,14,90,3,3,0,0,0,321450,2.0,1.0,1.0,12396,5661,55,0,0,2,2.0
431,0,0,0,5,1.8,1,0,1.5,4.0,15,79,11,12,0,0,0,3395392,2.0,2.0,9.0,44522,105424,67,0,0,2,10.0
336,25,0,0,3,1.3,0,0,0.5,3.6,14,26,5,6,0,0,0,38361,0.0,1.0,0.0,342,572,46,1,0,1,1.0
184,15,0,0,0,0.0,0,0,0.0,0.0,11,0,7,8,0,0,0,3082,0.0,2.0,0.0,81,64,43,1,0,0,0.0
554,0,0,0,0,0.0,0,0,0.0,0.0,15,0,11,12,0,0,0,4466,2.0,2.0,0.0,55,316,47,0,0,0,1.0
213,25,0,0,0,0.0,0,0,0.0,0.0,14,0,5,6,0,0,0,19097,0.0,1.0,0.0,0,72,58,1,0,0,0.0
518,21,0,0,6,2.0,1,0,0.9,7.0,14,87,4,4,0,0,0,14746,1.0,2.0,0.0,252,660,43,1,0,2,2.0
298,4,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,4827,1.0,2.0,0.0,10,161,45,0,0,0,0.0
544,2,0,3,37,31.3,0,1,10.7,49.4,14,90,9,11,0,0,0,141887,1.0,0.0,26.0,3132,30802,52,0,0,11,2.0
497,20,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,2822,2.0,0.0,0.0,0,5,53,1,0,0,0.0
341,2,0,0,0,0.0,0,0,0.0,0.0,14,0,17,21,0,0,0,2219,3.0,2.0,0.0,32,12,48,0,0,0,0.0
175,6,0,0,2,0.5,1,0,0.2,1.4,14,56,4,4,0,0,0,151346,2.0,1.0,0.0,5598,21610,50,1,0,1,2.0
114,7,1,0,18,11.9,0,0,3.8,20.4,14,84,16,20,0,0,0,11594,2.0,0.0,6.0,244,109,50,0,0,6,3.0
516,18,0,0,0,0.0,0,0,0.0,0.0,15,0,13,15,0,0,0,3872,2.0,0.0,0.0,49,55,43,1,0,0,0.0
406,25,0,0,0,0.0,0,0,0.0,0.0,14,0,3,3,0,0,0,18685,0.0,2.0,0.0,0,54,44,1,0,0,0.0
403,7,0,0,2,0.1,0,0,0.2,1.4,14,5,16,20,0,0,0,35690,2.0,0.0,0.0,442,269,42,0,0,1,1.0
499,9,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,7799,3.0,1.0,0.0,0,43,44,0,0,0,0.0
352,14,0,0,8,4.2,1,0,0.8,3.4,16,37,9,11,0,0,0,13354,1.0,3.0,0.0,37,69,48,1,0,1,0.0
106,18,0,0,0,0.0,0,0,0.0,0.0,15,0,13,15,0,0,0,33597,2.0,0.0,0.0,115,195,42,1,0,0,0.0
575,16,0,0,0,0.0,0,0,0.0,0.0,11,0,1,1,0,0,0,7550,0.0,3.0,0.0,86,70,52,0,0,0,0.0
41,6,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,214,2.0,1.0,0.0,0,5,45,1,0,0,0.0
562,14,1,0,19,14.3,0,0,4.6,22.2,16,52,9,11,0,0,0,202812,1.0,3.0,9.0,7114,4366,56,1,0,4,1.0
22,12,0,0,0,0.0,0,0,0.0,0.0,19,0,10,10,0,0,0,1900,6.0,1.0,0.0,23,43,49,0,0,0,0.0
178,0,0,0,0,0.0,0,0,0.0,0.0,13,0,18,24,0,0,0,1049,2.0,2.0,0.0,27,29,45,0,0,0,0.0
253,14,1,1,22,7.5,0,0,2.7,6.8,16,73,9,11,0,0,0,1495599,1.0,3.0,13.0,943988,9820,72,1,0,7,1.0
275,14,0,0,0,0.0,0,0,0.0,0.0,16,0,9,11,0,0,0,393,1.0,3.0,0.0,0,0,45,1,0,0,0.0
680,20,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,741,2.0,0.0,0.0,0,3,45,1,0,0,0.0
430,9,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,600,3.0,1.0,0.0,47,34,45,0,0,0,0.0
374,1,0,0,16,1.3,0,0,1.8,15.6,11,90,14,16,0,0,0,7147,0.0,3.0,1.0,55,46,47,1,0,3,2.0
30,8,0,0,0,0.0,0,0,0.0,0.0,14,0,8,9,0,0,0,6169,3.0,1.0,0.0,0,13,48,1,0,0,0.0
118,15,0,0,18,44.8,0,0,12.3,29.0,15,78,15,18,0,0,0,234681,2.0,0.0,49.0,8877,1173,62,0,0,3,2.0
307,16,0,0,5,1.8,2,0,0.6,3.8,11,67,1,1,0,0,0,127084,0.0,3.0,0.0,28265,7739,47,0,0,2,5.0
569,20,0,0,9,1.9,2,0,1.8,13.6,14,90,6,7,0,0,0,20099,2.0,0.0,2.0,206,419,45,1,1,1,2.0
217,18,0,0,0,0.0,0,0,0.0,0.0,15,0,13,15,0,0,0,692,2.0,0.0,0.0,9,47,47,1,0,0,0.0
679,7,0,0,10,3.8,0,0,1.1,6.8,14,16,16,20,0,0,0,3071,2.0,0.0,0.0,69,18,48,0,0,1,1.0
