name,team_x,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,influence,start_hour,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,red_cards,selected,team_a_score,team_h_score,threat,transfers_in,transfers_out,value,was_home,yellow_cards,points,points_after
324,11,0,0,3,0,0.0,0,0,0.2,2.0,13,2,19,25,0,0,0,8728,4.0,0.0,0.0,193,271,43,0,0,1,0.0
190,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,27009,0.0,1.0,0.0,107,3932,48,0,0,0,0.0
528,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,9,11,0,0,0,136295,4.0,0.0,0.0,4551,4644,39,1,0,0,0.0
289,3,0,0,2,0,0.7,4,0,1.5,8.2,13,90,1,1,0,0,0,11331,0.0,4.0,6.0,1301,1182,45,0,0,0,2.0
102,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,199442,2.0,1.0,0.0,9387,8554,49,1,0,0,0.0
380,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,13524,0.0,3.0,0.0,21,651,45,0,0,0,0.0
296,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,3054,0.0,4.0,0.0,416,279,40,1,0,0,0.0
177,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,36171,0.0,2.0,0.0,1379,719,39,1,0,0,0.0
303,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,36968,4.0,0.0,0.0,966,1003,39,0,0,0,0.0
349,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,6645,2.0,1.0,0.0,6,373,43,0,0,0,0.0
219,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,730160,4.0,0.0,0.0,16973,21308,39,0,0,0,0.0
498,6,0,0,10,0,1.4,1,0,2.1,9.0,16,90,13,15,0,0,0,78536,1.0,1.0,11.0,12498,5497,47,1,0,2,-2.0
85,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,5665,0.0,3.0,0.0,8,172,44,0,0,0,0.0
373,20,0,0,9,0,0.6,1,0,1.3,12.8,13,90,0,0,0,0,0,19628,1.0,1.0,0.0,793,1125,44,1,0,2,1.0
307,10,0,0,7,0,10.9,3,0,3.7,16.4,13,90,8,9,0,0,0,7117,3.0,2.0,10.0,422,408,44,1,1,0,2.0
263,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,8097,1.0,1.0,0.0,559,505,40,1,0,0,0.0
75,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,23346,0.0,1.0,0.0,1314,929,39,0,0,0,0.0
475,18,0,0,27,1,14.1,0,0,2.9,15.0,11,90,11,12,0,0,0,12834,0.0,1.0,0.0,466,479,44,1,0,6,0.0
446,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,2797,4.0,0.0,0.0,47,102,40,0,0,0,0.0
200,2,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,4768,0.0,2.0,0.0,79,166,43,0,0,0,0.0
345,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,7579,0.0,3.0,0.0,448,135,43,1,0,0,0.0
33,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,20771,1.0,1.0,0.0,31,3753,45,1,0,0,0.0
465,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,18332,0.0,1.0,0.0,0,336,40,0,0,0,0.0
122,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,23614,0.0,4.0,0.0,31,322,47,1,0,0,0.0
51,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,437663,0.0,4.0,0.0,86165,14032,45,0,0,0,11.0
258,14,0,0,15,0,3.2,1,0,2.0,15.2,14,90,4,4,0,0,0,5929322,1.0,3.0,2.0,223644,29839,73,1,0,2,6.0
92,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,230,2.0,1.0,0.0,0,3,45,0,0,0,0.0
402,2,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,4711,0.0,2.0,0.0,0,124,40,0,0,0,0.0
248,2,0,0,-1,0,1.8,1,0,0.0,0.0,19,33,18,24,0,0,0,22927,0.0,2.0,2.0,145,3667,44,0,0,1,1.0
438,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,12380,1.0,1.0,0.0,260,307,42,0,0,0,0.0
417,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,58302,0.0,4.0,0.0,27,5835,43,0,0,0,0.0
447,2,0,0,7,0,0.8,1,0,1.0,4.8,19,56,18,24,0,0,0,2724,0.0,2.0,4.0,126,240,44,0,0,1,1.0
290,24,0,3,40,1,0.8,0,1,8.2,44.4,19,90,2,2,0,0,0,187618,0.0,2.0,37.0,10950,9435,45,1,0,15,2.0
321,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,17627,1.0,3.0,0.0,0,732,39,1,0,0,0.0
302,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,7060,1.0,3.0,0.0,16,383,44,0,0,0,0.0
284,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,1208,0.0,3.0,0.0,589,151,40,0,0,0,0.0
432,11,0,0,0,0,0.0,0,0,0.0,0.0,13,0,19,25,0,0,0,2456,4.0,0.0,0.0,12,57,43,0,0,0,0.0
313,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,2018,0.0,1.0,0.0,83,181,45,1,0,0,0.0
412,4,0,0,-2,0,1.4,1,0,0.0,0.0,14,24,12,14,0,0,0,54816,1.0,3.0,0.0,466,12508,45,0,1,0,7.0
355,1,0,0,21,1,1.6,0,0,3.9,12.8,13,80,3,3,0,0,0,446308,0.0,4.0,25.0,4138,16465,46,1,0,6,0.0
225,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,5824,2.0,1.0,0.0,48,257,43,0,0,0,0.0
419,15,0,0,5,0,0.4,0,0,0.5,4.8,16,59,5,6,0,0,0,324417,1.0,1.0,0.0,16301,6015,48,0,0,1,0.0
94,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,17133,3.0,2.0,0.0,233,442,40,1,0,0,0.0
510,8,1,2,32,1,2.3,0,0,3.5,16.0,14,90,6,7,0,0,0,60343,0.0,3.0,17.0,4629,4250,45,1,0,11,6.0
293,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,391879,1.0,3.0,0.0,102,29337,49,1,0,0,0.0
318,10,0,0,8,0,2.6,3,0,4.3,19.2,13,90,8,9,0,0,0,8197,3.0,2.0,21.0,509,642,45,1,0,1,1.0
140,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,52596,1.0,1.0,0.0,0,1579,40,0,0,0,0.0
187,25,0,0,17,0,35.2,4,0,6.9,14.0,13,90,9,11,0,0,0,137125,4.0,0.0,20.0,58557,6443,39,1,0,0,2.0
110,11,0,0,21,1,0.5,0,0,2.1,18.0,13,90,19,25,0,0,0,22880,4.0,0.0,2.0,2258,577,43,0,0,6,2.0
1,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,32525,0.0,4.0,0.0,38,4549,50,0,0,0,0.0
453,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,5386,0.0,3.0,0.0,56,124,43,1,0,0,0.0
232,7,0,0,14,0,0.5,3,0,3.9,21.4,14,90,7,8,0,0,0,344485,0.0,3.0,17.0,15955,19306,45,0,0,1,6.0
201,2,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,4651,0.0,2.0,0.0,40,168,43,0,0,0,1.0
29,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,7079,0.0,2.0,0.0,107,169,44,1,0,0,0.0
330,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,3940,1.0,1.0,0.0,0,36,50,1,0,0,0.0
235,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,4683,2.0,1.0,0.0,0,94,40,1,0,0,0.0
45,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,509,0.0,1.0,0.0,0,8,40,0,0,0,0.0
217,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,24103,0.0,4.0,0.0,158,680,43,1,0,0,0.0
478,0,0,0,19,0,6.8,1,0,2.7,18.0,13,90,16,20,0,0,0,91333,1.0,1.0,2.0,14003,3710,42,0,0,2,6.0
138,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,2283,2.0,1.0,0.0,7,36,43,0,0,0,0.0
241,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,146857,1.0,3.0,0.0,718,3740,54,1,0,0,7.0
316,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,126678,0.0,4.0,0.0,42,7151,46,1,0,0,1.0
376,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,94132,1.0,3.0,0.0,10372,2863,50,1,0,0,0.0
310,2,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,68453,0.0,2.0,0.0,18,3312,44,0,0,0,0.0
497,12,0,0,13,0,29.7,0,0,5.6,8.8,11,28,15,18,0,0,0,2183350,0.0,1.0,17.0,135823,56116,72,0,0,1,2.0
346,3,0,0,7,0,0.2,4,0,0.5,0.4,13,60,1,1,0,0,0,118221,0.0,4.0,4.0,17230,5058,40,0,0,0,0.0
326,20,0,0,5,0,0.5,1,0,2.7,18.2,13,90,0,0,0,0,0,4497,1.0,1.0,8.0,40,104,44,1,1,1,1.0
44,6,0,0,11,0,9.1,1,0,1.9,7.4,16,90,13,15,0,0,0,457361,1.0,1.0,2.0,18088,69293,59,1,0,2,1.0
304,4,0,0,9,0,0.8,3,0,0.9,8.6,14,90,12,14,0,0,0,589847,1.0,3.0,0.0,16046,63106,47,0,0,1,2.0
172,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,5213,0.0,1.0,0.0,69,136,43,1,0,0,0.0
523,11,0,0,20,1,0.2,0,0,1.8,17.4,13,90,19,25,0,0,0,9516,4.0,0.0,0.0,1952,815,45,0,1,5,2.0
518,0,0,0,17,0,1.0,1,0,2.2,21.0,13,90,16,20,0,0,0,3326482,1.0,1.0,0.0,260983,41663,51,0,0,2,7.0
184,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,533,1.0,3.0,0.0,0,7,40,0,0,0,0.0
101,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,19389,0.0,2.0,0.0,57,1650,48,1,0,0,2.0
378,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,26954,0.0,3.0,0.0,613,830,39,0,0,0,0.0
501,7,0,0,11,0,6.4,3,0,2.6,19.4,14,90,7,8,0,0,0,98156,0.0,3.0,0.0,2863,5334,45,0,0,1,11.0
133,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,1882,1.0,3.0,0.0,647,238,40,0,0,0,0.0
358,25,0,0,7,0,1.4,4,0,2.4,9.2,13,90,9,11,0,0,0,342211,4.0,0.0,13.0,12064,28540,46,1,0,0,2.0
182,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,11597,0.0,1.0,0.0,29,1956,44,1,0,0,0.0
147,1,0,0,25,1,0.3,0,0,2.5,24.8,13,90,3,3,0,0,0,41262,0.0,4.0,0.0,822,3188,44,1,0,6,0.0
84,2,0,0,13,0,0.5,2,0,3.5,34.6,19,90,18,24,0,0,0,18390,0.0,2.0,0.0,302,4167,44,0,1,0,1.0
347,4,0,0,0,0,0.0,0,0,0.0,0.0,14,0,12,14,0,0,0,13410,1.0,3.0,0.0,0,293,40,0,0,0,0.0
283,16,0,0,21,0,26.1,1,0,6.1,34.8,15,90,17,21,0,0,0,6355674,2.0,1.0,0.0,165584,52146,57,0,0,2,11.0
374,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,5577,0.0,1.0,0.0,27,211,43,1,0,0,0.0
294,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,124151,1.0,1.0,0.0,390,22170,45,1,0,0,0.0
390,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,857,1.0,1.0,0.0,0,7,45,0,0,0,0.0
40,14,0,0,14,0,3.9,1,0,2.2,10.4,14,90,4,4,0,0,0,31031,1.0,3.0,8.0,1199,745,58,1,0,2,6.0
238,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,83252,0.0,1.0,0.0,84,4716,59,0,0,0,0.0
477,16,0,0,12,0,10.8,1,0,3.4,20.8,15,90,17,21,0,0,0,231465,2.0,1.0,2.0,24158,9153,44,0,0,2,6.0
439,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,30845,1.0,1.0,0.0,0,810,39,1,0,0,0.0
520,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,17540,0.0,1.0,0.0,507,608,42,1,0,0,0.0
301,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,27456,3.0,2.0,0.0,154,907,39,1,0,0,0.0
329,3,0,0,5,0,0.6,3,0,0.2,1.6,13,45,1,1,0,0,0,6178,0.0,4.0,0.0,907,200,43,0,0,0,1.0
327,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,3978,0.0,4.0,0.0,0,83,45,0,0,0,0.0
309,15,0,0,10,0,0.6,1,0,2.9,28.8,16,90,5,6,0,0,0,636106,1.0,1.0,0.0,22980,11806,45,0,1,1,7.0
265,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,1594,3.0,2.0,0.0,148,81,45,1,0,0,0.0
387,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,23372,0.0,3.0,0.0,0,639,40,1,0,0,0.0
382,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,3797,0.0,2.0,0.0,43,74,48,1,0,0,0.0
319,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,9909,0.0,1.0,0.0,180,235,40,0,0,0,0.0
237,18,0,0,0,0,0.0,0,0,0.2,2.0,11,26,11,12,0,0,0,10253,0.0,1.0,0.0,166,384,43,1,1,0,1.0
297,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,3241,3.0,2.0,0.0,5,265,44,0,0,0,0.0
451,14,0,0,13,0,1.0,1,0,1.2,11.0,14,90,4,4,0,0,0,912637,1.0,3.0,0.0,30708,26314,59,1,0,2,1.0
394,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,949323,1.0,1.0,0.0,1053,79965,50,0,0,0,0.0
426,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,6285,0.0,3.0,0.0,436,277,40,1,0,0,0.0
136,21,0,0,12,0,24.0,2,0,4.6,13.8,15,90,14,16,0,0,0,233675,2.0,1.0,8.0,2144,10127,49,1,1,0,1.0
435,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,1304,0.0,1.0,0.0,0,16,45,1,0,0,0.0
335,6,0,0,4,0,0.9,0,0,0.3,1.6,16,35,13,15,0,0,0,1061629,1.0,1.0,0.0,27644,69547,51,1,0,1,1.0
211,2,0,0,0,0,0.0,0,0,0.0,0.0,19,0,18,24,0,0,0,4185,0.0,2.0,0.0,40,89,44,0,0,0,0.0
5,2,0,0,12,0,5.5,2,0,1.6,10.0,19,90,18,24,0,0,0,20051,0.0,2.0,0.0,659,3028,44,0,0,1,5.0
50,24,0,1,27,1,21.2,0,0,3.9,16.0,19,90,2,2,0,0,0,7067,0.0,2.0,2.0,545,141,44,1,0,7,0.0
379,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,437198,0.0,3.0,0.0,6338,31466,40,1,0,0,1.0
60,0,1,1,29,0,29.9,1,0,7.1,37.0,13,71,16,20,0,0,0,732343,1.0,1.0,4.0,129215,17967,45,0,0,6,6.0
286,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,65460,0.0,1.0,0.0,15790,6243,45,0,0,0,0.0
216,7,0,0,0,0,0.0,0,0,0.0,0.0,14,0,7,8,0,0,0,123668,0.0,3.0,0.0,9248,5837,39,0,0,0,0.0
206,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,8980,2.0,1.0,0.0,254,329,43,0,0,0,1.0
195,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,20536,3.0,2.0,0.0,3496,1048,43,0,0,0,7.0
436,3,0,0,6,0,13.1,4,0,4.0,24.6,13,90,1,1,0,0,0,127063,0.0,4.0,2.0,13555,5037,45,0,0,0,2.0
488,9,0,0,15,0,0.3,2,0,2.3,22.4,13,90,10,10,0,0,0,16004,3.0,2.0,0.0,1580,1112,45,0,0,1,6.0
467,3,0,0,2,0,12.2,1,0,1.4,1.4,13,45,1,1,0,0,0,9035,0.0,4.0,0.0,1946,1533,50,0,0,1,1.0
239,7,0,0,9,0,1.8,3,0,0.6,2.6,14,90,7,8,0,0,0,49148,0.0,3.0,2.0,3644,7524,45,0,0,1,7.0
223,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,1484,0.0,3.0,0.0,0,26,40,1,0,0,0.0
487,24,0,0,22,1,1.3,0,0,1.1,5.2,19,90,2,2,0,0,0,45956,0.0,2.0,4.0,5526,3063,45,1,0,6,1.0
440,10,0,0,15,0,1.0,3,0,1.4,13.4,13,90,8,9,0,0,0,17643,3.0,2.0,0.0,393,891,45,1,0,1,2.0
524,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,44630,1.0,1.0,0.0,0,1360,40,1,0,0,0.0
422,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,9,11,0,0,0,113993,4.0,0.0,0.0,2299,11900,43,1,0,0,0.0
415,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,78643,1.0,1.0,0.0,2287,2254,39,0,0,0,0.0
367,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,41521,0.0,3.0,0.0,772,1328,42,1,0,0,0.0
6,4,0,0,14,0,1.3,3,0,2.3,21.6,14,90,12,14,0,0,0,108337,1.0,3.0,0.0,2714,14009,45,0,0,1,2.0
215,8,0,0,22,1,0.3,0,0,2.6,23.6,14,90,6,7,0,0,0,154713,0.0,3.0,2.0,11224,9581,44,1,1,5,6.0
496,25,0,0,0,0,0.0,0,0,0.0,0.0,13,0,9,11,0,0,0,170725,4.0,0.0,0.0,8897,15461,39,1,0,0,0.0
233,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,1499,3.0,2.0,0.0,0,29,44,0,0,0,0.0
348,21,0,0,4,0,0.5,0,0,0.2,1.2,15,9,14,16,0,0,0,84819,2.0,1.0,0.0,9839,9093,46,1,0,1,0.0
141,21,0,0,14,0,0.6,2,0,4.6,27.4,15,90,14,16,0,0,0,1204042,2.0,1.0,18.0,46042,62224,53,1,0,1,1.0
220,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,336019,2.0,1.0,0.0,5345,8790,39,1,0,0,0.0
79,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,69193,0.0,4.0,0.0,1841,2263,39,0,0,0,0.0
383,18,0,0,17,1,0.3,0,0,1.2,3.2,11,72,11,12,0,0,0,2660289,0.0,1.0,8.0,37047,76849,41,1,0,6,1.0
255,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,84230,1.0,3.0,0.0,11757,8755,38,1,0,0,0.0
484,6,0,0,15,0,0.3,1,0,1.4,14.0,16,90,13,15,0,0,0,723623,1.0,1.0,0.0,19647,45440,54,1,0,2,0.0
483,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,30888,3.0,2.0,0.0,0,980,39,0,0,0,0.0
208,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,3711,2.0,1.0,0.0,127,144,44,0,0,0,0.0
469,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,41918,2.0,1.0,0.0,0,1104,42,1,0,0,0.0
499,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,0,0.0,4.0,0.0,0,0,40,0,0,0,0.0
399,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,665,0.0,1.0,0.0,21,158,44,1,0,0,0.0
425,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,1833198,1.0,1.0,0.0,532,577688,59,1,0,0,0.0
131,20,0,0,17,0,0.0,1,0,2.6,26.0,13,90,0,0,0,0,0,2400,1.0,1.0,0.0,351,188,45,1,0,2,2.0
323,15,1,1,22,0,27.5,1,0,6.0,29.6,16,90,5,6,0,0,0,70260,1.0,1.0,3.0,11680,1992,47,0,1,5,6.0
489,11,1,3,38,1,14.6,0,0,6.6,49.6,13,90,19,25,0,0,0,438169,4.0,0.0,2.0,60424,20357,45,0,0,12,2.0
104,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,14516,1.0,1.0,0.0,166,260,42,0,0,0,1.0
437,14,0,0,0,0,0.0,0,0,0.0,0.0,14,0,4,4,0,0,0,12619,1.0,3.0,0.0,359,654,39,1,0,0,0.0
317,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,4811,0.0,4.0,0.0,7,143,43,1,0,0,0.0
277,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,28795,3.0,2.0,0.0,12,3463,45,0,0,0,1.0
282,0,0,0,3,0,0.7,0,0,0.5,2.2,13,18,16,20,0,0,0,90247,1.0,1.0,2.0,2567,2577,48,0,0,1,1.0
45,21,0,0,3,0,0.3,0,0,0.1,0.8,15,9,14,16,0,0,0,94311,2.0,1.0,0.0,3657,3520,49,1,0,1,7.0
97,8,0,0,28,1,0.3,0,0,1.9,16.4,14,90,6,7,0,0,0,638067,0.0,3.0,2.0,29488,34703,49,1,0,6,7.0
502,1,1,1,31,1,0.3,0,0,1.7,12.2,13,90,3,3,0,0,0,456354,0.0,4.0,4.0,2135,51559,44,1,0,10,0.0
279,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,17964,3.0,2.0,0.0,190,551,44,0,0,0,0.0
31,9,0,0,10,0,19.3,2,0,3.7,16.0,13,90,10,10,0,0,0,14153,3.0,2.0,2.0,762,621,44,0,1,0,6.0
2,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,17820,1.0,1.0,0.0,22,472,43,0,0,0,0.0
129,3,0,0,0,0,0.0,0,0,0.0,0.0,13,0,1,1,0,0,0,2224,0.0,4.0,0.0,0,31,40,0,0,0,0.0
466,18,0,1,30,1,0.6,0,0,2.4,23.2,11,90,11,12,0,0,0,2677,0.0,1.0,0.0,486,242,45,1,0,7,0.0
410,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,55377,2.0,1.0,0.0,1019,3601,39,0,0,0,0.0
333,14,0,0,12,0,3.7,1,0,1.8,14.0,14,90,4,4,0,0,0,73658,1.0,3.0,0.0,18832,3905,50,1,0,2,6.0
34,24,0,0,0,0,0.0,0,0,0.0,0.0,19,0,2,2,0,0,0,843,0.0,2.0,0.0,0,9,45,1,0,0,0.0
479,4,0,0,3,0,2.8,1,0,1.0,5.0,14,45,12,14,0,0,0,134404,1.0,3.0,2.0,1504,5820,43,0,0,1,1.0
406,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,1901,1.0,1.0,0.0,0,16,45,0,0,0,0.0
461,18,0,0,27,1,10.0,0,0,3.6,26.0,11,90,11,12,0,0,0,11332,0.0,1.0,0.0,697,659,44,1,0,6,0.0
431,12,0,0,0,0,0.0,0,0,0.0,0.0,11,0,15,18,0,0,0,632,0.0,1.0,0.0,0,6,40,0,0,0,0.0
150,16,0,0,0,0,0.0,0,0,0.0,0.0,15,0,17,21,0,0,0,2553,2.0,1.0,0.0,0,54,44,0,0,0,0.0
0,24,0,2,33,1,59.6,0,0,10.5,28.0,19,90,2,2,0,0,0,278345,0.0,2.0,17.0,29127,11839,48,1,0,8,2.0
27,12,0,0,17,0,50.3,1,0,6.7,12.4,11,90,15,18,0,0,0,425004,0.0,1.0,4.0,45939,29116,67,0,0,2,7.0
340,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,81150,1.0,1.0,0.0,0,804,53,1,0,0,0.0
391,25,0,0,0,0,0.4,1,0,0.2,1.4,13,23,9,11,0,0,0,34146,4.0,0.0,0.0,2188,4024,50,1,1,0,5.0
287,1,0,0,0,0,0.0,0,0,0.0,0.0,13,0,3,3,0,0,0,1201,0.0,4.0,0.0,0,17,44,1,0,0,0.0
47,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,4097,0.0,3.0,0.0,15,83,43,1,0,0,0.0
125,15,0,0,10,0,16.2,1,0,3.3,13.2,16,90,5,6,0,0,0,998087,1.0,1.0,4.0,95175,25014,46,0,0,2,9.0
68,15,0,0,0,0,0.0,0,0,0.0,0.0,16,0,5,6,0,0,0,166633,1.0,1.0,0.0,494,6471,39,0,0,0,0.0
491,20,0,0,0,0,0.0,0,0,0.0,0.0,13,0,0,0,0,0,0,1203,1.0,1.0,0.0,18,101,44,1,0,0,0.0
372,18,0,0,0,0,0.0,0,0,0.0,0.0,11,0,11,12,0,0,0,8439,0.0,1.0,0.0,0,237,40,1,0,0,0.0
476,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,1197,3.0,2.0,0.0,26,47,49,1,0,0,0.0
336,7,0,0,9,0,1.3,3,0,1.2,10.8,14,90,7,8,0,0,0,394681,0.0,3.0,0.0,20835,18380,44,0,1,0,6.0
292,8,0,0,0,0,0.0,0,0,0.0,0.0,14,0,6,7,0,0,0,2292,0.0,3.0,0.0,503,194,40,1,0,0,0.0
128,21,0,0,0,0,0.0,0,0,0.0,0.0,15,0,14,16,0,0,0,26438,2.0,1.0,0.0,370,906,42,1,0,0,0.0
108,16,0,0,14,0,11.9,1,0,3.1,13.2,15,90,17,21,0,0,0,178443,2.0,1.0,6.0,7863,7818,45,0,0,2,6.0
123,10,0,0,0,0,0.0,0,0,0.0,0.0,13,0,8,9,0,0,0,33286,3.0,2.0,0.0,344,1151,44,1,0,0,0.0
474,9,0,0,0,0,0.0,0,0,0.0,0.0,13,0,10,10,0,0,0,1967,3.0,2.0,0.0,217,161,40,0,0,0,0.0
308,0,0,0,0,0,0.0,0,0,0.0,0.0,13,0,16,20,0,0,0,4174,1.0,1.0,0.0,414,326,40,0,0,0,0.0
272,6,0,0,0,0,0.0,0,0,0.0,0.0,16,0,13,15,0,0,0,894717,1.0,1.0,0.0,21394,44526,55,1,0,0,0.0
